ticks,ETH-30SEP22,ETH-PERPETUAL,ETH-24JUN22,spread,moving_average,moving_std_dev,upper_band,lower_band,long_entry,long_exit,short_entry,short_exit,positions_long,positions_short,long_sl,positions_long_sl,short_sl,positions_short_sl,positions,spread_diff,portfolio_value,daily_returns,strategy_returns,fresh_entry,fresh_exit,one_way_fee,net_strategy_returns,cumret
1635256800000,4680.95,4154.6,4552.35,-8.406000000000859,5.086075000000119,8.097637225686169,21.281349451372456,-11.10919945137222,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-0.9890000000004875,11281.422,-8.664910729958605e-05,-0.0,False,False,0.0,0.0,1.0048222853574986
1635258600000,4701.75,4153.5,4557.0,6.375,5.111775000000125,8.101041041734762,21.31385708346965,-11.090307083469398,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,14.781000000000859,11307.735,0.001310207170691856,0.0,False,False,0.0,0.0,1.0048222853574986
1635260400000,4704.8,4163.2,4563.75,3.286000000000058,5.121025000000145,8.098729530766077,21.3184840615323,-11.076434061532009,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.088999999999942,11321.386,-0.0002731758393701251,-0.0,False,False,0.0,0.0,1.0048222853574986
1635262200000,4732.45,4189.85,4591.35,2.8414999999995416,5.314125000000058,7.989898665247544,21.293922330495146,-10.665672330495031,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-0.4445000000005166,11389.389500000001,-3.9261977287985464e-05,-0.0,False,False,0.0,0.0,1.0048222853574986
1635264000000,4720.0,4181.3,4582.55,-0.6629999999995562,4.778700000000072,8.014912575285951,20.808525150571974,-11.25112515057183,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.504499999999098,11364.061000000002,-0.0003076986698891189,-0.0,False,False,0.0,0.0,1.0048222853574986
1635265800000,4708.8,4169.9,4568.55,2.875,4.873125000000118,7.978928233783733,20.830981467567582,-11.084731467567348,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,3.537999999999556,11332.879,0.00031133236613210325,0.0,False,False,0.0,0.0,1.0048222853574986
1635267600000,4724.85,4180.8,4584.7,1.4060000000008586,4.389250000000129,7.875251432076518,20.139752864153166,-11.361252864152906,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-1.4689999999991414,11371.462,-0.00012962284340979388,-0.0,False,False,0.0,0.0,1.0048222853574986
1635269400000,4766.1,4220.0,4629.3,-3.631999999999607,3.712250000000131,7.957417550046709,19.62708510009355,-12.202585100093287,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-5.038000000000466,11477.032000000001,-0.00044303889860428374,-0.0,False,False,0.0,0.0,1.0048222853574986
1635271200000,4775.45,4220.65,4633.75,0.34949999999935244,3.2887500000000727,7.896456324633478,19.081662649267027,-12.504162649266883,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,3.9814999999989595,11492.049500000001,0.00034691024648175235,0.0,False,False,0.0,0.0,1.0048222853574986
1635273000000,4770.35,4213.0,4628.2,0.3720000000002983,3.2031000000000858,7.9194568038737945,19.042013607747673,-12.635813607747503,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,0.022500000000945874,11478.308,1.957875312053422e-06,0.0,False,False,0.0,0.0,1.0048222853574986
1635274800000,4787.5,4219.4,4637.45,7.5239999999994325,3.0908250000000406,7.836952212494502,18.764729424989046,-12.583079424988963,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,7.151999999999134,11508.4,0.0006230883506523029,0.0,False,False,0.0,0.0,1.0048222853574986
1635276600000,4755.4,4213.6,4616.2,0.4400000000005093,2.766500000000042,7.804011505562284,18.37452301112461,-12.841523011124526,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.083999999998923,11448.616,-0.0006155503805914743,-0.0,False,False,0.0,0.0,1.0048222853574986
1635278400000,4858.4,4292.7,4715.45,-1.4369999999998981,2.507950000000028,7.855757894858565,18.21946578971716,-13.203565789717102,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-1.8770000000004075,11692.878999999999,-0.0001639499481859124,-0.0,False,False,0.0,0.0,1.0048222853574986
1635280200000,4825.1,4267.75,4679.35,4.2885000000005675,1.4189249999999902,5.6048544848825905,12.628633969765172,-9.79078396976519,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,5.725500000000466,11609.076500000001,0.0004896569955098711,0.0,False,False,0.0,0.0,1.0048222853574986
1635282000000,4825.85,4264.75,4676.9,7.386500000000524,1.1639000000000124,5.174239808390703,11.512379616781418,-9.184579616781393,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,3.0979999999999563,11606.0985,0.0002668601589454558,0.0,False,False,0.0,0.0,1.0048222853574986
1635283800000,4750.0,4208.3,4604.8,7.956999999999425,1.5814499999999954,5.374964330113991,12.331378660227976,-9.168478660227986,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.5704999999989013,11427.861,4.9155191987979537e-05,0.0,False,False,0.0,0.0,1.0048222853574986
1635285600000,4679.0,4185.85,4555.5,-7.074499999999716,1.0105999999999766,5.664753761081016,12.34010752216201,-10.318907522162055,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-15.031499999999141,11290.5655,-0.0013153380146992636,-0.0,False,False,0.0,0.0,1.0048222853574986
1635287400000,4602.75,4122.15,4478.55,-2.557499999999891,0.3301000000000386,5.192754290456192,10.715608580912424,-10.055408580912346,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,4.516999999999825,11104.246500000001,0.00040006853509683154,0.0,False,False,0.0,0.0,1.0048222853574986
1635289200000,4602.25,4126.6,4476.65,0.3220000000010259,0.7118000000000848,4.872121124045149,10.456042248090384,-9.032442248090213,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,2.8795000000009168,11102.414,0.0002593152088258232,0.0,False,False,0.0,0.0,1.0048222853574986
1635291000000,4603.7,4129.55,4479.1,-0.5875000000005457,1.0532750000000761,4.497323228657747,10.047921457315569,-7.941371457315418,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-0.9095000000015716,11107.5805,-8.19191213732051e-05,-0.0,False,False,0.0,0.0,1.0048222853574986
1635292800000,4634.35,4161.85,4511.45,-2.622499999998581,1.34245000000019,4.017418672087687,9.377287344175564,-6.692387344175184,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-2.0349999999980355,11185.7735,-0.0001832082153262842,-0.0,False,False,0.0,0.0,1.0048222853574986
1635294600000,4641.8,4160.1,4516.05,-1.2789999999995416,0.9597500000002128,3.874815158579135,8.709380317158484,-6.789880317158057,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,1.3434999999990396,11198.525000000001,0.00012010792101226077,0.0,False,False,0.0,0.0,1.0048222853574986
1635296400000,4656.25,4175.6,4534.35,-5.956000000000131,0.4976500000002034,4.125754084502194,8.749158169004591,-7.753858169004185,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-4.677000000000589,11239.232,-0.0004176442879754779,-0.0,False,False,0.0,0.0,1.0048222853574986
1635298200000,4637.95,4150.25,4509.8,0.3554999999996653,0.37335000000020957,4.0887049329762855,8.55075986595278,-7.804059865952361,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,6.311499999999796,11184.6595,0.000561559722230113,0.0,False,False,0.0,0.0,1.0048222853574986
1635300000000,4656.05,4173.15,4519.8,11.322499999999309,0.9726250000001528,4.753170168908486,10.478965337817126,-8.533715337816819,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,10.966999999999643,11220.426500000001,0.0009805394612146792,0.0,True,False,-0.0015,-0.0015,1.0033150519294625
1635301800000,4670.25,4181.7,4538.8,3.9290000000000873,1.0253250000001572,4.781133333698354,10.587591667396865,-8.536941667396551,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,-7.3934999999992215,11260.153,-0.0006589321716067763,0.0006589321716067763,False,False,0.0,0.0006589321716067763,1.0039761684954362
1635303600000,4729.35,4226.85,4598.05,-0.056499999999687134,0.9522000000001298,4.786186096740055,10.524572193480239,-8.62017219347998,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.9854999999997744,11403.107500000002,-0.00035394723322141133,0.00035394723322141133,False,True,-0.0015,-0.0011460527667785888,1.0028255588297523
1635305400000,4719.8,4214.4,4593.8,-7.199999999999818,0.7738000000001193,5.026513459959519,10.826826919919156,-9.27922691991892,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.143500000000131,11385.423999999999,-0.0006264520438836633,-0.0,False,False,0.0,0.0,1.0028255588297523
1635307200000,4803.1,4280.8,4666.85,0.7899999999999636,0.7958250000001499,5.025521411217103,10.846867822434357,-9.255217822434057,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,7.989999999999782,11574.578000000001,0.0007017744793693921,0.0,False,False,0.0,0.0,1.0028255588297523
1635309000000,4825.3,4279.35,4680.0,6.350500000000466,1.0947500000001582,5.174579094247958,11.443908188496074,-9.25440818849576,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,5.560500000000502,11612.7505,0.000480406283494785,0.0,False,False,0.0,0.0,1.0028255588297523
1635310800000,4820.8,4281.95,4678.7,4.060500000000502,0.9215750000002118,5.003208092590216,10.927991185180645,-9.08484118518022,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-2.2899999999999636,11607.236499999999,-0.00019719703785937392,-0.0,False,False,0.0,0.0,1.0028255588297523
1635312600000,4813.95,4278.0,4672.4,4.113999999999578,1.1052750000001652,5.051807817308888,11.208890634617942,-8.99834063461761,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.05349999999907595,11591.666,4.60919358359554e-06,0.0,False,False,0.0,0.0,1.0028255588297523
1635314400000,4783.6,4258.0,4646.95,0.7220000000006621,1.2132250000001932,5.017575194083921,11.248375388168036,-8.82192538816765,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.391999999998916,11525.158,-0.00029262402833198575,-0.0,False,False,0.0,0.0,1.0028255588297523
1635316200000,4774.95,4245.05,4633.65,5.585500000000138,1.2780750000001717,5.067546471822003,11.413167943644178,-8.857017943643834,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,4.863499999999476,11497.037499999999,0.0004219898764077227,0.0,False,False,0.0,0.0,1.0028255588297523
1635318000000,4734.8,4208.4,4595.1,4.807999999999993,1.149150000000145,4.935028390308842,11.019206780617829,-8.72090678061754,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-0.7775000000001455,11400.655999999999,-6.762611672790888e-05,-0.0,False,False,0.0,0.0,1.0028255588297523
1635319800000,4647.95,4137.45,4502.05,17.021499999999833,1.6023750000001655,5.912573640077428,13.42752228015502,-10.22277228015469,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,12.21349999999984,11182.105500000001,0.0010712980025008947,0.0,True,False,-0.0015,-0.0015,1.0013213204915077
1635321600000,4529.0,4046.65,4391.25,14.579500000000735,2.685075000000188,6.2149431196848575,15.114961239369903,-9.744811239369527,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,-2.441999999999098,10904.8795,-0.0002183846324825944,0.0002183846324825944,False,False,0.0,0.0002183846324825944,1.0015399936800802
1635323400000,4519.1,4048.8,4392.55,3.561999999999898,2.9910500000001776,6.092691188499386,15.17643237699895,-9.194332376998595,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,-11.017500000000837,10897.086000000001,-0.0010103275327343908,0.0010103275327343908,False,False,0.0,0.0010103275327343908,1.00255187711083
1635325200000,4463.1,3996.15,4334.05,7.992500000000291,3.374575000000141,6.156920274812079,15.688415549624299,-8.939265549624018,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,4.430500000000393,10756.4365,0.00040657658386842064,-0.00040657658386842064,False,False,0.0,-0.00040657658386842064,1.0021442629934834
1635327000000,4488.2,4021.75,4371.1,-6.9615000000012515,3.0558750000001056,6.526668741795474,16.109212483591055,-9.997462483590843,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-14.954000000001543,10833.3665,-0.0013902373708989536,0.0013902373708989536,False,True,-0.0015,-0.00010976262910104644,1.0020342650044387
1635328800000,4439.65,3978.5,4319.65,-1.6609999999991487,3.103950000000077,6.486055631526923,16.076061263053923,-9.868161263053768,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,5.300500000002103,10711.071,0.0004892754251415849,0.0,False,False,0.0,0.0,1.0020342650044387
1635330600000,4486.8,4024.4,4366.1,-1.5520000000005894,3.090300000000025,6.4960446617436265,16.082389323487277,-9.901789323487229,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,0.10899999999855936,10826.376,1.0176386656251215e-05,0.0,False,False,0.0,0.0,1.0020342650044387
1635332400000,4485.0,4022.0,4376.15,-16.365999999999076,2.5698000000000776,7.584842883221474,17.739485766443025,-12.59988576644287,True,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,-14.813999999998487,10836.486,-0.0013683249131563957,-0.0,True,False,-0.0015,-0.0015,1.0005312136069322
1635334200000,4442.4,3995.75,4323.6,0.1584999999995489,2.5599500000000717,7.587997074500567,17.735944149001206,-12.616044149001063,False,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,16.524499999998625,10722.6865,0.001524894693722543,0.001524894693722543,False,False,0.0,0.001524894693722543,1.002056918345465
1635336000000,4471.3,4019.05,4353.05,-2.100499999999556,1.8888000000001284,7.3624400907220915,16.613680181444312,-12.836080181444055,False,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,-2.258999999999105,10793.463500000002,-0.00021067481549508186,-0.00021067481549508186,False,False,0.0,-0.00021067481549508186,1.001845810189077
1635337800000,4472.45,4014.9,4344.7,8.448999999999614,2.1148000000001046,7.496515842288475,17.107831684577054,-12.878231684576846,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,10.54949999999917,10783.305,0.0009773971070545769,0.0009773971070545769,False,True,-0.0015,-0.0005226028929454232,1.001322242670387
1635339600000,4486.65,3998.2,4329.7,37.40800000000036,3.988025000000107,10.854233300367857,25.696491600735822,-17.720441600735608,False,True,True,False,0.0,-0.0,False,1.0,True,0.0,0.0,28.959000000000742,10775.063999999998,0.0026855402865819653,0.0,False,False,0.0,0.0,1.001322242670387
1635341400000,4491.9,3998.8,4335.75,35.29399999999987,6.112725000000092,12.57206258616273,31.25685017232555,-19.03140017232537,False,True,True,False,0.0,-0.0,False,1.0,False,0.0,0.0,-2.1140000000004875,10787.954,-0.00019619373026466365,-0.0,False,False,0.0,0.0,1.001322242670387
1635343200000,4460.1,3990.15,4338.1,-1.4094999999997526,6.0027500000001055,12.63055812670616,31.263866253412427,-19.258366253412216,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-36.70349999999962,10757.078500000001,-0.0034022670100372714,-0.0,False,False,0.0,0.0,1.001322242670387
1635345000000,4501.85,4016.2,4366.4,11.240000000000691,6.247225000000117,12.684846886691767,31.616918773383652,-19.122468773383417,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,12.649500000000444,10839.912,0.0011759233699001493,0.0,False,False,0.0,0.0,1.001322242670387
1635346800000,4497.45,3997.95,4334.65,42.01250000000073,8.144825000000129,14.97288230283687,38.09058960567387,-21.800939605673612,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,30.772500000000036,10791.9445,0.0028388145586421766,0.0,True,False,-0.0015,-0.0015,0.9998202593063814
1635348600000,4497.45,3996.95,4328.85,48.97449999999935,10.387850000000117,17.486458628637454,45.36076725727503,-24.58506725727479,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,6.961999999998625,10784.5225,0.0006451108046375355,-0.0006451108046375355,False,False,0.0,-0.0006451108046375355,0.9991752644544073
1635350400000,4405.25,3956.65,4280.45,7.521500000000742,10.72782500000012,17.354241280686587,45.4363075613733,-23.980657561373054,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-41.45299999999861,10623.0375,-0.0038437492248728318,0.0038437492248728318,False,True,-0.0015,0.0023437492248728317,1.0015170807059843
1635352200000,4447.6,3981.8,4309.65,19.44800000000123,11.420950000000175,17.414775363783782,46.25050072756774,-23.40860072756739,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,11.926500000000487,10707.380000000001,0.0011227014872159198,0.0,False,False,0.0,0.0,1.0015170807059843
1635354000000,4447.2,3997.7,4327.0,1.191000000000713,11.240100000000211,17.505608504734983,46.25131700947018,-23.771117009469755,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-18.257000000000517,10732.151,-0.0017050856512051049,-0.0,False,False,0.0,0.0,1.0015170807059843
1635355800000,4431.0,3989.1,4314.9,-1.9829999999992651,10.289875000000256,17.690091621460155,45.67005824292057,-25.090308242920052,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.173999999999978,10698.969000000001,-0.00029574686379272696,-0.0,False,False,0.0,0.0,1.0015170807059843
1635357600000,4448.4,4000.9,4326.3,3.994999999999891,9.760650000000215,17.713317137931682,45.187284275863576,-25.66598427586315,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,5.977999999999156,10733.219000000001,0.0005587454267788938,0.0,False,False,0.0,0.0,1.0015170807059843
1635359400000,4400.0,3970.75,4286.95,-2.545499999999265,9.455275000000256,17.877688925081163,45.21065285016258,-26.30010285016207,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-6.540499999999156,10629.090499999998,-0.0006093698451507562,-0.0,False,False,0.0,0.0,1.0015170807059843
1635361200000,4405.25,3963.65,4280.0,9.689500000000407,9.540125000000263,17.874407792821415,45.28894058564309,-26.208690585642568,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,12.234999999999673,10624.0895,0.0011510862570978837,0.0,False,False,0.0,0.0,1.0015170807059843
1635363000000,4424.0,4002.2,4325.65,-19.299999999999272,8.92320000000036,18.66918637502061,46.26157275004158,-28.415172750040863,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-28.98949999999968,10708.312,-0.0027286573592965008,-0.0,False,False,0.0,0.0,1.0015170807059843
1635364800000,4429.65,3977.8,4300.0,12.543999999999869,9.633450000000312,18.51489824005161,46.66324648010354,-27.39634648010291,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,31.84399999999914,10676.544,0.002973764679250954,0.0,False,False,0.0,0.0,1.0015170807059843
1635366600000,4417.9,3982.25,4305.25,-4.692500000001019,9.47642500000029,18.627728475012976,46.73188195002624,-27.77903195002566,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-17.236500000000888,10672.3275,-0.001614426915676167,-0.0,False,False,0.0,0.0,1.0015170807059843
1635368400000,4431.25,3988.25,4312.1,1.5434999999988577,10.371900000000187,17.728828670157146,45.82955734031448,-25.085757340314103,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,6.235999999999876,10695.551500000001,0.0005843149022553775,0.0,False,False,0.0,0.0,1.0015170807059843
1635370200000,4438.85,3995.35,4321.35,-0.6934999999994034,10.32930000000024,17.755665065876137,45.84063013175251,-25.182030131752036,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-2.236999999998261,10716.254500000001,-0.00020915237517188904,-0.0,False,False,0.0,0.0,1.0015170807059843
1635372000000,4438.85,3987.1,4302.55,20.72100000000046,11.47037500000024,17.647805371889014,46.765985743778266,-23.82523574377779,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,21.41449999999986,10691.045000000002,0.001998319468803196,0.0,False,False,0.0,0.0,1.0015170807059843
1635373800000,4426.65,3977.6,4292.5,18.797999999999774,11.987825000000248,17.70617784788451,47.40018069576927,-23.424530695768773,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-1.923000000000684,10664.198,-0.00017987016236492164,-0.0,False,False,0.0,0.0,1.0015170807059843
1635375600000,4426.65,3955.75,4270.3,41.300499999999374,12.182450000000198,18.018931545007778,48.22031309001575,-23.855413090015357,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,22.5024999999996,10631.6445,0.0021100977307435213,0.0,False,False,0.0,0.0,1.0015170807059843
1635377400000,4355.75,3924.7,4234.75,7.341000000000349,10.784800000000223,17.197281564094073,45.17936312818837,-23.60976312818792,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-33.959499999999025,10509.521,-0.0031941907011656594,-0.0,False,False,0.0,0.0,1.0015170807059843
1635379200000,4361.55,3946.6,4274.3,-30.864000000000487,9.312075000000187,19.414761856757387,48.14159871351496,-29.51744871351459,True,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,-38.20500000000084,10569.400000000001,-0.0036352750995978633,-0.0,True,False,-0.0015,-0.0015,1.0000148050849254
1635381000000,4340.05,3918.1,4225.3,1.8409999999994398,8.842125000000124,19.479286688465884,47.80069837693189,-30.116448376931643,False,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,32.70499999999993,10480.585,0.0030943099892141394,0.0030943099892141394,False,False,0.0,0.0030943099892141394,1.0031091608856617
1635382800000,4403.5,3963.6,4283.05,4.145999999999731,6.948800000000074,17.858354685220938,42.66550937044195,-28.767909370441803,False,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,2.305000000000291,10626.11,0.00021993047143840648,0.00021993047143840648,False,False,0.0,0.00021993047143840648,1.0033297751563195
1635384600000,4425.45,4000.75,4317.25,-7.767500000000837,4.111700000000065,15.129133808648778,34.36996761729762,-26.146567617297492,False,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,-11.913500000000568,10699.0125,-0.001121153460673809,-0.001121153460673809,False,False,0.0,-0.001121153460673809,1.0022048885067059
1635386400000,4421.6,3978.15,4296.2,9.28650000000107,4.199950000000081,15.155195676643974,34.51034135328803,-26.110441353287868,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,17.054000000001906,10663.8625,0.001593978883565367,0.001593978883565367,False,True,-0.0015,9.397888356536691e-05,1.0022990746032316
1635388200000,4421.6,4002.7,4318.55,-12.780999999999949,2.588500000000022,15.161990870525303,32.91248174105063,-27.735481741050585,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-22.06750000000102,10697.223000000002,-0.0020693721435362674,-0.0,False,False,0.0,0.0,1.0022990746032316
1635390000000,4427.95,3987.2,4304.7,7.177999999999884,2.8878499999999803,15.19201949700455,33.27188899400908,-27.49618899400912,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,19.958999999999833,10682.833999999999,0.0018658113418781519,0.0,False,False,0.0,0.0,1.0022990746032316
1635391800000,4444.65,4000.15,4323.9,3.0484999999998763,3.1394249999999375,15.14871281771329,33.43685063542652,-27.158000635426642,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-4.129500000000007,10726.320499999998,-0.000386554728829448,-0.0,False,False,0.0,0.0,1.0022990746032316
1635393600000,4441.85,4001.2,4328.05,-4.655999999999949,2.7068749999999455,15.246192195771147,33.19925939154224,-27.785509391542348,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.704499999999825,10728.908,-0.0007182798612068162,-0.0,False,False,0.0,0.0,1.0022990746032316
1635395400000,4430.55,3999.25,4313.2,2.009500000001026,2.93462499999996,15.197545924532951,33.32971684906586,-27.46046684906594,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,6.665500000000975,10698.7455,0.0006212654633631844,0.0,False,False,0.0,0.0,1.0022990746032316
1635397200000,4456.0,4012.4,4331.95,7.234000000000378,2.8118499999999584,15.149947812225507,33.111745624450975,-27.488045624451058,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,5.224499999999352,10750.47,0.0004883282811054204,0.0,False,False,0.0,0.0,1.0022990746032316
1635399000000,4464.65,4025.5,4345.35,2.2809999999990396,3.890899999999874,14.232946155052792,32.35679231010546,-24.57499231010571,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-4.953000000001339,10778.749,-0.0004607240427629061,-0.0,False,False,0.0,0.0,1.0022990746032316
1635400800000,4474.6,4024.4,4349.7,6.584000000000742,3.5928999999999176,14.104047453423496,31.80099490684691,-24.615194906847073,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,4.303000000001703,10793.84,0.0003992114483788149,0.0,False,False,0.0,0.0,1.0022990746032316
1635402600000,4490.0,4025.45,4358.05,11.871500000000196,4.421099999999979,14.078217584548648,32.577535169097274,-23.73533516909732,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,5.287499999999454,10819.835500000001,0.0004898627365237445,0.0,False,False,0.0,0.0,1.0022990746032316
1635404400000,4473.3,4026.2,4344.7,11.898000000000138,4.938825000000042,14.156996903405256,33.25281880681055,-23.37516880681047,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.026499999999941792,10786.754,2.449205443090312e-06,0.0,False,False,0.0,0.0,1.0022990746032316
1635406200000,4471.85,4011.9,4345.15,6.6010000000005675,5.303550000000041,14.098096025705035,33.49974205141011,-22.89264205141003,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-5.296999999999571,10782.573,-0.0004910652453925964,-0.0,False,False,0.0,0.0,1.0022990746032316
1635408000000,4560.15,4099.2,4440.0,-2.634000000000924,4.135799999999972,13.715922467778293,31.567644935556558,-23.296044935556615,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-9.235000000001492,11008.565999999999,-0.0008564746095390674,-0.0,False,False,0.0,0.0,1.0022990746032316
1635409800000,4611.45,4140.0,4481.85,6.15599999999904,3.5036999999999354,13.289319305961074,30.082338611922083,-23.074938611922214,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,8.789999999999964,11121.144,0.0007984691194111898,0.0,False,False,0.0,0.0,1.0022990746032316
1635411600000,4625.05,4123.95,4462.85,39.6244999999999,3.4198999999999615,13.041407331024,29.502714662047964,-22.66291466204804,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,33.46850000000086,11107.4925,0.003009447589204929,0.0,True,False,-0.0015,-0.0015,1.0007956259913269
1635413400000,4642.95,4165.55,4510.0,8.626500000000306,3.484174999999959,13.064896380312085,29.613967760624128,-22.645617760624212,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,-30.997999999999593,11193.4265,-0.002790728870624904,0.002790728870624904,False,False,0.0,0.002790728870624904,1.003588575238376
1635415200000,4650.6,4166.65,4512.0,14.04950000000008,5.7298499999999875,10.448134241777865,26.626118483555718,-15.166418483555741,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,5.4229999999997744,11203.8095,0.0004844807798576937,-0.0004844807798576937,False,False,0.0,-0.0004844807798576937,1.003102355862788
1635417000000,4632.75,4151.9,4498.1,10.042999999999665,6.139949999999999,10.448427587441097,27.036805174882193,-14.756905174882196,False,True,False,False,0.0,-1.0,False,1.0,False,1.0,-1.0,-4.006500000000415,11165.331,-0.00035760158185485166,0.00035760158185485166,False,False,0.0,0.00035760158185485166,1.003461066852007
1635418800000,4612.55,4136.1,4484.95,2.5150000000003274,6.058400000000029,10.471149737807162,27.000699475614354,-14.883899475614294,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.527999999999338,11125.190999999999,-0.0006742298996777917,0.0006742298996777917,False,True,-0.0015,-0.0008257701003222083,1.0026324387061631
1635420600000,4630.1,4155.1,4505.8,-1.418999999999869,6.375825000000077,10.120316687206026,26.61645837441213,-13.864808374411975,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.9340000000001965,11172.965,-0.00035361190652818427,-0.0,False,False,0.0,0.0,1.0026324387061631
