,front_leg,mid_leg,back_leg,tf,ROI,lookback,std_dev,front_vector,middle_vector,back_vector
453,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,15,0.8779612649820765,20,2,1.0,-0.99,0.0
454,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,30,0.9711127257800494,20,2,1.0,-0.98,0.0
455,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,60,0.9773435465650604,20,2,1.0,-0.98,0.0
456,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,120,1.0072016782923392,20,2,1.0,-0.98,0.0
457,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,180,0.9871233948451232,20,2,1.0,-0.98,0.0
458,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,360,0.9897494885746277,20,2,1.0,-0.98,0.0
459,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,720,0.9981441380880951,20,2,1.0,-0.99,0.0
460,ETH-24JUN22,ETH-30SEP22,BTC-30SEP22,1D,1.0029827185110103,20,2,1.0,-0.99,0.0
461,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,15,0.8779612649820765,20,2,1.0,-0.99,0.0
462,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,30,0.9711127257800494,20,2,1.0,-0.98,0.0
463,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,60,0.9773435465650604,20,2,1.0,-0.98,0.0
464,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,120,1.0072016782923392,20,2,1.0,-0.98,0.0
465,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,180,0.9871233948451232,20,2,1.0,-0.98,0.0
466,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,360,0.9897494885746277,20,2,1.0,-0.98,0.0
467,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,720,0.9981441380880951,20,2,1.0,-0.99,0.0
468,ETH-24JUN22,ETH-30SEP22,BTC-PERPETUAL,1D,1.0029827185110103,20,2,1.0,-0.99,0.0
469,ETH-24JUN22,ETH-7JAN22,ETH-PERPETUAL,15,0.9508858241188922,20,2,1.0,-1.37,0.3
470,ETH-24JUN22,ETH-7JAN22,ETH-PERPETUAL,30,0.9743166785652465,20,2,1.0,-1.1,0.03
471,ETH-24JUN22,ETH-7JAN22,ETH-PERPETUAL,60,0.9841729960316487,20,2,1.0,-0.91,-0.16
472,ETH-24JUN22,ETH-7JAN22,ETH-PERPETUAL,120,0.993733520949367,20,2,1.0,-0.07,-1.02
473,ETH-24JUN22,ETH-7JAN22,ETH-PERPETUAL,180,0.9865337866464461,20,2,1.0,-0.65,0.5
474,ETH-24JUN22,ETH-7JAN22,BTC-25MAR22,15,0.9552850449995962,20,2,1.0,-1.1,0.0
475,ETH-24JUN22,ETH-7JAN22,BTC-25MAR22,30,0.9785412112177898,20,2,1.0,-1.1,0.0
476,ETH-24JUN22,ETH-7JAN22,BTC-25MAR22,60,0.9854985813591136,20,2,1.0,-1.1,0.0
477,ETH-24JUN22,ETH-7JAN22,BTC-25MAR22,120,0.9963081129843459,20,2,1.0,-1.12,0.0
478,ETH-24JUN22,ETH-7JAN22,BTC-25MAR22,180,0.9753908193178255,20,2,1.0,0.22,-0.01
479,ETH-24JUN22,ETH-7JAN22,BTC-28JAN22,15,0.9513243195220954,20,2,1.0,-1.11,0.0
480,ETH-24JUN22,ETH-7JAN22,BTC-28JAN22,30,0.9786344375870529,20,2,1.0,-1.11,0.0
481,ETH-24JUN22,ETH-7JAN22,BTC-28JAN22,60,0.985663240286386,20,2,1.0,-1.12,0.0
482,ETH-24JUN22,ETH-7JAN22,BTC-28JAN22,120,0.995776431598307,20,2,1.0,-1.14,0.0
483,ETH-24JUN22,ETH-7JAN22,BTC-28JAN22,180,0.9743751057691636,20,2,1.0,1.38,-0.02
484,ETH-24JUN22,ETH-7JAN22,BTC-24JUN22,15,0.9552850449995962,20,2,1.0,-1.1,0.0
485,ETH-24JUN22,ETH-7JAN22,BTC-24JUN22,30,0.9786344375870529,20,2,1.0,-1.11,0.0
486,ETH-24JUN22,ETH-7JAN22,BTC-24JUN22,60,0.9858351762876933,20,2,1.0,-1.11,0.0
487,ETH-24JUN22,ETH-7JAN22,BTC-24JUN22,120,0.995619480056899,20,2,1.0,-1.15,0.0
488,ETH-24JUN22,ETH-7JAN22,BTC-24JUN22,180,0.9628201722797706,20,2,1.0,-11.45,0.13
489,ETH-24JUN22,ETH-7JAN22,BTC-7JAN22,15,0.9513243195220954,20,2,1.0,-1.11,0.0
490,ETH-24JUN22,ETH-7JAN22,BTC-7JAN22,30,0.9786344375870529,20,2,1.0,-1.11,0.0
491,ETH-24JUN22,ETH-7JAN22,BTC-7JAN22,60,0.985663240286386,20,2,1.0,-1.12,0.0
492,ETH-24JUN22,ETH-7JAN22,BTC-7JAN22,120,0.995776431598307,20,2,1.0,-1.14,0.0
493,ETH-24JUN22,ETH-7JAN22,BTC-7JAN22,180,0.9747766358367475,20,2,1.0,1.08,-0.02
494,ETH-24JUN22,ETH-7JAN22,BTC-30SEP22,15,0.9552850449995962,20,2,1.0,-1.1,0.0
495,ETH-24JUN22,ETH-7JAN22,BTC-30SEP22,30,0.9785412112177898,20,2,1.0,-1.1,0.0
496,ETH-24JUN22,ETH-7JAN22,BTC-30SEP22,60,0.9858351762876933,20,2,1.0,-1.11,0.0
497,ETH-24JUN22,ETH-7JAN22,BTC-30SEP22,120,0.9944437991611693,20,2,1.0,-1.13,0.0
498,ETH-24JUN22,ETH-7JAN22,BTC-30SEP22,180,0.9754930893292388,20,2,1.0,0.24,-0.01
499,ETH-24JUN22,ETH-7JAN22,BTC-PERPETUAL,15,0.9552850449995962,20,2,1.0,-1.1,0.0
500,ETH-24JUN22,ETH-7JAN22,BTC-PERPETUAL,30,0.9785412112177898,20,2,1.0,-1.1,0.0
501,ETH-24JUN22,ETH-7JAN22,BTC-PERPETUAL,60,0.9858351762876933,20,2,1.0,-1.11,0.0
502,ETH-24JUN22,ETH-7JAN22,BTC-PERPETUAL,120,0.9944437991611693,20,2,1.0,-1.13,0.0
503,ETH-24JUN22,ETH-7JAN22,BTC-PERPETUAL,180,0.9756372291363186,20,2,1.0,0.67,-0.02
504,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,15,0.8230068775582818,20,2,1.0,-1.01,-0.01
505,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,30,0.8441690080120265,20,2,1.0,-1.06,-0.01
506,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,60,1.0784004911315448,20,2,1.0,-1.07,-0.0
507,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,120,1.0945391590800237,20,2,1.0,-1.07,-0.0
508,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,180,1.0517518917089836,20,2,1.0,-1.07,-0.0
509,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,360,1.0155614721175148,20,2,1.0,-1.07,-0.0
510,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,720,1.010137407638428,20,2,1.0,-1.07,-0.0
511,ETH-24JUN22,ETH-PERPETUAL,BTC-25MAR22,1D,0.978502169410984,20,2,1.0,-1.08,-0.0
512,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,15,0.8446718540787088,20,2,1.0,-1.04,-0.01
513,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,30,0.9349531938177815,20,2,1.0,-1.04,-0.01
514,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,60,0.9556191120962122,20,2,1.0,-1.04,-0.01
515,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,120,0.9756323422415616,20,2,1.0,-1.05,-0.01
516,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,180,0.9774798450876518,20,2,1.0,-1.05,-0.01
517,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,360,0.9908055787475413,20,2,1.0,-1.12,-0.0
518,ETH-24JUN22,ETH-PERPETUAL,BTC-28JAN22,720,0.9983501762092586,20,2,1.0,-1.12,-0.0
519,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,15,0.8182220600966196,20,2,1.0,-1.01,-0.01
520,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,30,0.8431038835475836,20,2,1.0,-1.05,-0.01
521,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,60,1.0784004911315448,20,2,1.0,-1.07,-0.0
522,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,120,1.0945391590800237,20,2,1.0,-1.07,-0.0
523,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,180,1.0517518917089836,20,2,1.0,-1.07,-0.0
524,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,360,1.0155614721175148,20,2,1.0,-1.07,-0.0
525,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,720,1.0069240959060564,20,2,1.0,-1.06,-0.0
526,ETH-24JUN22,ETH-PERPETUAL,BTC-24JUN22,1D,0.9797534991293553,20,2,1.0,-1.1,-0.0
527,ETH-24JUN22,ETH-PERPETUAL,BTC-7JAN22,15,0.9590328010093804,20,2,1.0,-1.1,-0.0
528,ETH-24JUN22,ETH-PERPETUAL,BTC-7JAN22,30,0.9743723827709121,20,2,1.0,-1.12,0.0
529,ETH-24JUN22,ETH-PERPETUAL,BTC-7JAN22,60,0.9870203058733252,20,2,1.0,-1.06,-0.0
530,ETH-24JUN22,ETH-PERPETUAL,BTC-7JAN22,120,0.9950194270927465,20,2,1.0,-1.08,-0.0
531,ETH-24JUN22,ETH-PERPETUAL,BTC-7JAN22,180,0.9739473248526979,20,2,1.0,1.01,-0.01
532,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,15,0.8217400919700936,20,2,1.0,-1.01,-0.01
533,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,30,0.8335574719473967,20,2,1.0,-1.04,-0.01
534,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,60,0.8948128045211468,20,2,1.0,-1.03,-0.01
535,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,120,0.9317123111816761,20,2,1.0,-1.03,-0.01
536,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,180,0.9802009153244705,20,2,1.0,-1.02,-0.01
537,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,360,0.9909952578533126,20,2,1.0,-1.02,-0.01
538,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,720,1.0098231786209977,20,2,1.0,-1.02,-0.01
539,ETH-24JUN22,ETH-PERPETUAL,BTC-30SEP22,1D,1.006652733480089,20,2,1.0,-1.02,-0.01
540,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,15,0.8256187284413553,20,2,1.0,-1.01,-0.01
541,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,30,0.858096515854572,20,2,1.0,-1.05,-0.01
542,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,60,1.09399688508908,20,2,1.0,-1.08,-0.0
543,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,120,1.125665926029481,20,2,1.0,-1.08,-0.0
544,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,180,1.0483660036093654,20,2,1.0,-1.08,-0.0
545,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,360,1.0359874889570013,20,2,1.0,-1.08,-0.0
546,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,720,1.010352541192887,20,2,1.0,-1.07,-0.0
547,ETH-24JUN22,ETH-PERPETUAL,BTC-PERPETUAL,1D,0.9778710439742648,20,2,1.0,-1.11,-0.0
548,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,15,0.8587161679964438,20,2,1.0,-6.87,6.93
549,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,30,0.9280275869113357,20,2,1.0,-6.44,6.49
550,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,60,0.9632727486581519,20,2,1.0,-7.33,7.4
551,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,120,0.9804738035255931,20,2,1.0,-5.74,5.79
552,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,180,0.997789199138496,20,2,1.0,-6.33,6.4
553,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,360,0.996445496469728,20,2,1.0,-4.46,4.49
554,ETH-24JUN22,BTC-25MAR22,BTC-28JAN22,720,0.9980109938766516,20,2,1.0,-1.74,1.73
555,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,15,0.7300837538442715,20,2,1.0,27.94,-26.88
556,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,30,0.7381953066630814,20,2,1.0,5.99,-5.86
557,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,60,0.9215024681190961,20,2,1.0,4.06,-4.07
558,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,120,0.9600912133945769,20,2,1.0,3.99,-4.01
559,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,180,0.9628800589740947,20,2,1.0,4.03,-4.05
560,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,360,0.9885781543289096,20,2,1.0,3.36,-3.38
561,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,720,0.9965855819057223,20,2,1.0,3.27,-3.3
562,ETH-24JUN22,BTC-25MAR22,BTC-24JUN22,1D,0.996378187578337,20,2,1.0,2.19,-2.24
563,ETH-24JUN22,BTC-25MAR22,BTC-7JAN22,15,0.9415764547907166,20,2,1.0,3.3,-3.37
564,ETH-24JUN22,BTC-25MAR22,BTC-7JAN22,30,0.9740880080510687,20,2,1.0,2.91,-2.98
565,ETH-24JUN22,BTC-25MAR22,BTC-7JAN22,60,0.9871341702827454,20,2,1.0,1.99,-2.05
566,ETH-24JUN22,BTC-25MAR22,BTC-7JAN22,120,0.9997875725745775,20,2,1.0,0.97,-1.0
567,ETH-24JUN22,BTC-25MAR22,BTC-7JAN22,180,0.9940917402160959,20,2,1.0,1.16,-1.2
568,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,15,0.7867496230511124,20,2,1.0,4.66,-4.45
569,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,30,0.8761287704498621,20,2,1.0,-52.37,49.05
570,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,60,0.9658634679234661,20,2,1.0,-145.42,136.35
571,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,120,0.9863795682958699,20,2,1.0,-62.72,58.77
572,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,180,0.9896107662938707,20,2,1.0,-329.03,308.38
573,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,360,1.0071784079790864,20,2,1.0,-70.83,66.4
574,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,720,0.9953305022569141,20,2,1.0,-62.39,58.46
575,ETH-24JUN22,BTC-25MAR22,BTC-30SEP22,1D,0.9974942490960541,20,2,1.0,51.41,-48.36
576,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,15,0.6455484755699399,20,2,1.0,3.89,-4.43
577,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,30,0.6611449143448386,20,2,1.0,1.3,-1.49
578,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,60,0.7257291089936289,20,2,1.0,2.1,-2.39
579,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,120,0.8881436322658094,20,2,1.0,1.82,-2.08
580,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,180,0.9162190414489543,20,2,1.0,1.87,-2.14
581,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,360,0.9511390148582052,20,2,1.0,1.87,-2.15
582,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,720,0.974901600687688,20,2,1.0,2.22,-2.54
583,ETH-24JUN22,BTC-25MAR22,BTC-PERPETUAL,1D,0.9803210147912021,20,2,1.0,-0.64,0.59
584,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,15,0.8749475573518198,20,2,1.0,2.97,-2.89
585,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,30,0.9441139956367044,20,2,1.0,2.84,-2.77
586,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,60,0.9833583116827667,20,2,1.0,2.88,-2.8
587,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,120,0.9864634216372569,20,2,1.0,2.85,-2.78
588,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,180,0.9876156029554854,20,2,1.0,2.6,-2.53
589,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,360,0.9908095464221565,20,2,1.0,4.31,-4.19
590,ETH-24JUN22,BTC-28JAN22,BTC-24JUN22,720,0.997656863036221,20,2,1.0,0.79,-0.8
591,ETH-24JUN22,BTC-28JAN22,BTC-7JAN22,15,0.9441445169514942,20,2,1.0,3.18,-3.25
592,ETH-24JUN22,BTC-28JAN22,BTC-7JAN22,30,0.9778186540336543,20,2,1.0,2.74,-2.81
593,ETH-24JUN22,BTC-28JAN22,BTC-7JAN22,60,0.990515494104121,20,2,1.0,2.11,-2.16
594,ETH-24JUN22,BTC-28JAN22,BTC-7JAN22,120,0.9939783047491012,20,2,1.0,0.9,-0.94
595,ETH-24JUN22,BTC-28JAN22,BTC-7JAN22,180,0.98868759416976,20,2,1.0,0.13,-0.13
596,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,15,0.9144269663212603,20,2,1.0,2.46,-2.33
597,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,30,0.9820221927532906,20,2,1.0,2.42,-2.3
598,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,60,1.0187593492846299,20,2,1.0,2.44,-2.32
599,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,120,1.0161645252819222,20,2,1.0,2.25,-2.14
600,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,180,1.0100007829067525,20,2,1.0,2.39,-2.26
601,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,360,1.011446569642488,20,2,1.0,2.59,-2.44
602,ETH-24JUN22,BTC-28JAN22,BTC-30SEP22,720,0.9996547202522628,20,2,1.0,2.84,-2.68
603,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,15,0.8657146693868624,20,2,1.0,-7.48,7.84
604,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,30,0.9332755604740955,20,2,1.0,-7.86,8.24
605,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,60,0.9730109797185429,20,2,1.0,-7.0,7.33
606,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,120,0.9749470821615023,20,2,1.0,-6.74,7.05
607,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,180,0.9911734853989923,20,2,1.0,-5.47,5.7
608,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,360,0.9988079948827356,20,2,1.0,-4.2,4.39
609,ETH-24JUN22,BTC-28JAN22,BTC-PERPETUAL,720,1.0,20,2,1.0,-5.12,5.38
610,ETH-24JUN22,BTC-24JUN22,BTC-7JAN22,15,0.9571049848527863,20,2,1.0,25.94,-26.03
611,ETH-24JUN22,BTC-24JUN22,BTC-7JAN22,30,0.9740359495552217,20,2,1.0,-5.32,5.29
612,ETH-24JUN22,BTC-24JUN22,BTC-7JAN22,60,0.9934580693511778,20,2,1.0,33.56,-33.47
613,ETH-24JUN22,BTC-24JUN22,BTC-7JAN22,120,0.9922540346812793,20,2,1.0,0.93,-0.97
614,ETH-24JUN22,BTC-24JUN22,BTC-7JAN22,180,0.9950869043391312,20,2,1.0,-0.33,0.33
615,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,15,0.8078567550278138,20,2,1.0,5.28,-5.25
616,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,30,0.8703543268998861,20,2,1.0,-5.16,4.94
617,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,60,0.9666661016855109,20,2,1.0,-5.18,4.96
618,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,120,0.9957053685903046,20,2,1.0,-5.15,4.93
619,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,180,0.9885827266329242,20,2,1.0,-5.2,4.98
620,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,360,0.9832381476401423,20,2,1.0,-4.97,4.76
621,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,720,0.9980208507449573,20,2,1.0,-5.98,5.73
622,ETH-24JUN22,BTC-24JUN22,BTC-30SEP22,1D,0.9943942555560641,20,2,1.0,-4.92,4.7
623,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,15,0.7197980866774116,20,2,1.0,6.95,-8.21
624,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,30,0.7606274908375583,20,2,1.0,1.77,-2.07
625,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,60,0.8969891666888999,20,2,1.0,6.85,-7.71
626,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,120,0.9449606048167614,20,2,1.0,7.38,-8.29
627,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,180,0.9743053453290293,20,2,1.0,6.43,-7.25
628,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,360,0.9484727694608036,20,2,1.0,-15.47,17.1
629,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,720,0.9851774205811036,20,2,1.0,-7.42,8.17
630,ETH-24JUN22,BTC-24JUN22,BTC-PERPETUAL,1D,0.9822607275836954,20,2,1.0,-1.77,1.87
631,ETH-24JUN22,BTC-7JAN22,BTC-30SEP22,15,0.974328596564902,20,2,1.0,7.5,-7.26
632,ETH-24JUN22,BTC-7JAN22,BTC-30SEP22,30,0.9762721527289552,20,2,1.0,-3.91,3.76
633,ETH-24JUN22,BTC-7JAN22,BTC-30SEP22,60,0.9868522544523419,20,2,1.0,-3.18,3.06
634,ETH-24JUN22,BTC-7JAN22,BTC-30SEP22,120,0.9976626759405917,20,2,1.0,-2.34,2.23
635,ETH-24JUN22,BTC-7JAN22,BTC-30SEP22,180,0.984994343971133,20,2,1.0,0.05,-0.05
636,ETH-24JUN22,BTC-7JAN22,BTC-PERPETUAL,15,0.9443325062824645,20,2,1.0,33.78,-34.8
637,ETH-24JUN22,BTC-7JAN22,BTC-PERPETUAL,30,0.9699949966339055,20,2,1.0,3.42,-3.54
638,ETH-24JUN22,BTC-7JAN22,BTC-PERPETUAL,60,0.9870161966892372,20,2,1.0,0.43,-0.47
639,ETH-24JUN22,BTC-7JAN22,BTC-PERPETUAL,120,0.995389046368112,20,2,1.0,1.17,-1.24
640,ETH-24JUN22,BTC-7JAN22,BTC-PERPETUAL,180,0.9843917434357787,20,2,1.0,0.04,-0.05
641,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,15,0.835458692266348,20,2,1.0,-21.3,25.37
642,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,30,0.852888161844113,20,2,1.0,1.02,-1.26
643,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,60,0.9626140280512829,20,2,1.0,0.96,-1.19
644,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,120,0.956383944046207,20,2,1.0,0.89,-1.11
645,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,180,0.9816438819191394,20,2,1.0,0.84,-1.05
646,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,360,0.9936000941460246,20,2,1.0,0.74,-0.93
647,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,720,1.000657847174017,20,2,1.0,0.77,-0.97
648,ETH-24JUN22,BTC-30SEP22,BTC-PERPETUAL,1D,0.9983021577508343,20,2,1.0,0.79,-0.99
649,ETH-25MAR22,ETH-30SEP22,ETH-7JAN22,15,0.9580345024285695,20,2,1.0,1.02,-2.16
650,ETH-25MAR22,ETH-30SEP22,ETH-7JAN22,30,0.9868881542734872,20,2,1.0,-6.92,6.54
651,ETH-25MAR22,ETH-30SEP22,ETH-7JAN22,60,0.986872390697728,20,2,1.0,0.51,-1.58
652,ETH-25MAR22,ETH-30SEP22,ETH-7JAN22,120,0.9954775704766659,20,2,1.0,0.04,-1.01
653,ETH-25MAR22,ETH-30SEP22,ETH-7JAN22,180,0.9933555459691968,20,2,1.0,-0.12,-0.59
654,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,15,0.7653010594982962,20,2,1.0,-0.68,-0.33
655,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,30,0.8217130611974169,20,2,1.0,-0.65,-0.32
656,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,60,0.8998387962227444,20,2,1.0,-0.65,-0.32
657,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,120,0.9426882044290178,20,2,1.0,-0.65,-0.33
658,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,180,0.9625327822678043,20,2,1.0,-0.65,-0.33
659,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,360,0.9886417203198394,20,2,1.0,-0.64,-0.34
660,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,720,0.9989017515836196,20,2,1.0,-0.63,-0.34
661,ETH-25MAR22,ETH-30SEP22,ETH-PERPETUAL,1D,0.9986245090767644,20,2,1.0,-0.63,-0.35
662,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,15,0.8559811676963263,20,2,1.0,-1.0,0.0
663,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,30,0.9771352886418141,20,2,1.0,-0.95,0.0
664,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,60,0.9815802092100104,20,2,1.0,-0.95,0.0
665,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,120,0.9881367417274707,20,2,1.0,-0.95,0.0
666,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,180,1.0067497205309945,20,2,1.0,-0.95,0.0
667,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,360,1.0073613214169435,20,2,1.0,-0.96,0.0
668,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,720,0.9985922830446371,20,2,1.0,-0.96,0.0
669,ETH-25MAR22,ETH-30SEP22,BTC-25MAR22,1D,0.9973878441098754,20,2,1.0,-0.96,0.0
670,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,15,0.8965513339620674,20,2,1.0,-0.98,0.0
671,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,30,0.9465632698711712,20,2,1.0,-0.98,0.0
672,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,60,0.9671151093843418,20,2,1.0,-0.98,0.0
673,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,120,0.9759757202770656,20,2,1.0,-0.98,0.0
674,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,180,0.9973004999832467,20,2,1.0,-0.98,0.0
675,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,360,0.9983185883051959,20,2,1.0,-0.98,0.0
676,ETH-25MAR22,ETH-30SEP22,BTC-28JAN22,720,0.9978769393834552,20,2,1.0,-1.0,0.0
677,ETH-25MAR22,ETH-30SEP22,BTC-24JUN22,15,0.8559811676963263,20,2,1.0,-1.0,0.0
678,ETH-25MAR22,ETH-30SEP22,BTC-24JUN22,30,0.9771352886418141,20,2,1.0,-0.95,0.0
679,ETH-25MAR22,ETH-30SEP22,BTC-24JUN22,60,0.9815802092100104,20,2,1.0,-0.95,0.0
680,ETH-25MAR22,ETH-30SEP22,BTC-24JUN22,120,0.9881367417274707,20,2,1.0,-0.95,0.0
