ticks,ETH-30SEP22,ETH-24JUN22,ETH-PERPETUAL,spread,moving_average,moving_std_dev,upper_band,lower_band,long_entry,long_exit,short_entry,short_exit,positions_long,positions_short,long_sl,positions_long_sl,short_sl,positions_short_sl,positions,spread_diff,portfolio_value,daily_returns,strategy_returns,fresh_entry,fresh_exit,one_way_fee,net_strategy_returns,cumret
1634229000000,4219.4,4103.5,3785.1,1.6329999999994698,-7.489424999999909,6.18664237921434,4.883859758428771,-19.86270975842859,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,22.169500000000085,10178.313,0.002169884446887463,0.002169884446887463,False,True,-0.0015,0.0006698844468874632,1.012074740752481
1634230800000,4219.4,4134.9,3812.2,-31.070000000000164,-8.395274999999923,8.068776453705382,7.742277907410841,-24.532827907410688,True,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,-32.70299999999963,10223.482,-0.0032130078923687682,-0.0,True,False,-0.0015,-0.0015,1.0105566286413523
1634232600000,4219.4,4116.85,3794.45,-12.770500000000652,-8.766099999999977,8.092039403018385,7.417978806036793,-24.950178806036746,False,False,False,True,1.0,0.0,False,1.0,False,1.0,1.0,18.29949999999951,10197.0175,0.0017899478866397487,0.0017899478866397487,False,False,0.0,0.0017899478866397487,1.0123654723431186
1634234400000,4144.8,4077.55,3757.2,-47.20600000000013,-11.00232499999998,11.657969043438307,12.313613086876634,-34.31826308687659,True,False,False,True,0.0,0.0,True,0.0,False,1.0,0.0,-34.43549999999948,10065.117999999999,-0.0033770168581155695,-0.0033770168581155695,False,True,-0.0015,-0.0048770168581155696,1.007428148867927
1634236200000,4232.9,4122.8,3802.75,-4.739500000000248,-11.253950000000032,11.453863768799248,11.653777537598465,-34.16167753759853,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,42.46649999999988,10219.804499999998,0.004219175572506938,0.0,False,False,0.0,0.0,1.007428148867927
1634238000000,4209.4,4091.7,3770.05,2.803500000000099,-10.944500000000051,11.757222010098229,12.569944020196406,-34.45894402019651,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,7.543000000000347,10150.219500000001,0.0007380767410962067,0.0,False,False,0.0,0.0,1.007428148867927
1634239800000,4225.15,4113.15,3793.8,-2.58199999999988,-11.120200000000057,11.595543297001342,12.070886594002626,-34.31128659400274,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-5.385499999999979,10198.029999999999,-0.0005305796588930888,-0.0,False,False,0.0,0.0,1.007428148867927
1634241600000,4200.05,4088.95,3769.1,-3.3549999999995634,-11.150975000000056,11.572924661598185,11.994874323196314,-34.296824323196425,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-0.7729999999996835,10137.241,-7.579895332722923e-05,-0.0,False,False,0.0,0.0,1.007428148867927
1634243400000,4192.9,4080.35,3759.05,-2.152500000000259,-10.427175000000085,11.6646354030542,12.902095806108315,-33.75644580610849,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,1.2024999999993042,10117.1155,0.00011862201954154037,0.0,False,False,0.0,0.0,1.007428148867927
1634245200000,4192.9,4087.25,3768.0,-8.649999999999977,-10.508575000000116,11.645286549631455,12.781998099262795,-33.79914809926303,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-6.497499999999718,10127.73,-0.0006422285087088033,-0.0,False,False,0.0,0.0,1.007428148867927
1634247000000,4204.1,4087.25,3779.5,5.195000000000846,-9.954575000000109,12.13027482579617,14.30597465159223,-34.21512465159245,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,13.845000000000823,10141.575,0.001367038813238586,0.0,False,False,0.0,0.0,1.007428148867927
1634248800000,4192.95,4086.2,3765.1,-7.965000000000032,-9.816025000000133,12.136703014621963,14.457381029243793,-34.08943102924406,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-13.160000000000878,10125.811,-0.0012976288199812037,-0.0,False,False,0.0,0.0,1.007428148867927
1634250600000,4217.75,4108.8,3785.75,-6.43950000000018,-9.818350000000118,12.136017195565232,14.453684391130347,-34.090384391130584,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,1.5254999999998518,10183.3845,0.00015065459941923187,0.0,False,False,0.0,0.0,1.007428148867927
1634252400000,4194.4,4112.9,3773.85,-37.61049999999955,-11.2049000000001,13.634948899408256,16.064997798816414,-38.47479779881661,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-31.170999999999367,10162.3815,-0.003060966616747052,-0.0,False,False,0.0,0.0,1.007428148867927
1634254200000,4215.25,4107.25,3792.15,-5.54549999999972,-10.830475000000074,13.684805477604325,16.539135955208575,-38.20008595520872,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,32.06499999999983,10180.4345,0.0031552643442877863,0.0,False,False,0.0,0.0,1.007428148867927
1634256000000,4217.6,4115.0,3771.75,-17.497499999999945,-11.547175000000033,13.637405327255983,15.727635654511934,-38.821985654512,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-11.952000000000226,10187.702500000001,-0.0011740166885804556,-0.0,False,False,0.0,0.0,1.007428148867927
1634257800000,4184.15,4079.6,3767.45,-8.040500000000065,-11.308025000000054,13.65577103132115,16.003517062642246,-38.61956706264235,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,9.45699999999988,10109.3675,0.0009282760269059563,0.0,False,False,0.0,0.0,1.007428148867927
1634259600000,4162.1,4074.6,3750.2,-27.857999999999493,-11.957925,14.134614683254698,16.311304366509397,-40.227154366509396,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-19.817499999999427,10077.15,-0.0019603105733369992,-0.0,False,False,0.0,0.0,1.007428148867927
1634261400000,4160.65,4069.5,3750.7,-22.86900000000071,-12.862800000000039,14.229306656741219,15.595813313482399,-41.32141331348248,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,4.988999999998782,10069.491,0.0004950804542949924,0.0,False,False,0.0,0.0,1.007428148867927
1634263200000,4222.05,4115.6,3795.05,-8.432499999999777,-12.257599999999996,14.14289246136323,16.028184922726464,-40.54338492272646,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,14.436500000000933,10198.255500000001,0.001433687164525092,0.0,False,False,0.0,0.0,1.007428148867927
1634265000000,4284.55,4172.75,3833.85,-7.8744999999997844,-12.732974999999959,13.807225236195283,14.881475472390607,-40.347425472390526,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.5579999999999927,10340.5455,5.471524026829811e-05,0.0,False,False,0.0,0.0,1.007428148867927
1634266800000,4270.45,4158.15,3823.05,-6.354499999999916,-11.497199999999946,13.171031942546499,14.844863885093051,-37.83926388509295,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,1.5199999999998681,10305.8575,0.00014699417936895768,0.0,False,False,0.0,0.0,1.007428148867927
1634268600000,4269.3,4156.7,3823.2,-5.671999999999798,-11.142274999999904,13.230423061297861,15.318571122595818,-37.603121122595624,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.6825000000001182,10302.944,6.62244747707911e-05,0.0,False,False,0.0,0.0,1.007428148867927
1634270400000,4242.9,4130.05,3814.0,-1.1420000000009622,-8.839074999999946,10.308801624257255,11.778528248514563,-29.456678248514457,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,4.529999999998836,10241.382,0.0004396801535559968,0.0,False,False,0.0,0.0,1.007428148867927
1634272200000,4264.9,4141.4,3825.25,9.37150000000031,-8.133524999999917,11.059691958776542,13.985858917553166,-30.252908917553,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,10.513500000001272,10280.0435,0.001026570437466474,0.0,False,False,0.0,0.0,1.007428148867927
1634274000000,4277.15,4167.95,3840.25,-7.850500000000125,-8.66622499999993,10.757629213817225,12.84903342763452,-30.18148342763438,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-17.222000000000435,10328.6655,-0.0016752847397971064,-0.0,False,False,0.0,0.0,1.007428148867927
1634275800000,4316.35,4191.2,3856.0,6.142000000000621,-8.230024999999904,11.18567096718767,14.141316934375437,-30.601366934375243,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,13.992500000000746,10400.318,0.0013547248674091292,0.0,False,False,0.0,0.0,1.007428148867927
1634277600000,4296.35,4185.25,3839.05,-10.378499999999576,-8.581199999999905,11.134699351222103,13.688198702444302,-30.85059870244411,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-16.520500000000197,10369.041500000001,-0.0015884610451334467,-0.0,False,False,0.0,0.0,1.007428148867927
1634279400000,4280.8,4171.45,3831.8,-10.483999999999696,-8.997774999999876,11.036949504034443,13.076124008069009,-31.07167400806876,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-0.10550000000012005,10334.712000000001,-1.0174518059371258e-05,-0.0,False,False,0.0,0.0,1.007428148867927
1634281200000,4261.4,4150.0,3812.2,-7.794000000000324,-8.954974999999894,11.040028419913638,13.12508183982738,-31.03503183982717,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,2.6899999999993724,10284.206,0.00026028785320765323,0.0,False,False,0.0,0.0,1.007428148867927
1634283000000,4260.95,4151.25,3809.35,-10.449500000000398,-9.737199999999955,10.526999413038121,11.316798826076287,-30.791198826076197,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-2.6555000000000746,10284.6505,-0.0002582114749549041,-0.0,False,False,0.0,0.0,1.007428148867927
1634284800000,4215.8,4107.45,3771.25,-10.050499999999147,-9.841474999999912,10.518846781741942,11.196218563483972,-30.879168563483795,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,0.39900000000125146,10176.425500000001,3.879567905601182e-05,0.0,False,False,0.0,0.0,1.007428148867927
1634286600000,4206.95,4097.4,3768.15,-7.151499999999942,-9.8770749999999,10.507926329399094,11.138777658798288,-30.892927658798087,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,2.898999999999205,10154.4005,0.0002848740945432367,0.0,False,False,0.0,0.0,1.007428148867927
1634288400000,4210.1,4097.85,3767.95,-4.605500000000347,-8.22682499999994,8.278360944552384,8.329896889104829,-24.783546889104706,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,2.5459999999995944,10158.062500000002,0.0002507287357830326,0.0,False,False,0.0,0.0,1.007428148867927
1634290200000,4227.3,4120.35,3783.95,-11.625500000000216,-8.530824999999965,8.28634611443972,8.041867228879475,-25.103517228879404,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.019999999999868,10206.842499999999,-0.0006910766693943719,-0.0,False,False,0.0,0.0,1.007428148867927
1634292000000,4209.8,4102.85,3768.8,-10.91000000000031,-8.201449999999983,8.038383452142918,7.875316904285853,-24.27821690428582,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,0.7154999999999063,10164.158000000001,7.010003338445816e-05,0.0,False,False,0.0,0.0,1.007428148867927
1634293800000,4240.4,4127.15,3785.65,-6.566499999999564,-8.127749999999958,8.046689691223534,7.96562938244711,-24.221129382447025,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,4.343500000000745,10228.7655,0.0004273349548482761,0.0,False,False,0.0,0.0,1.007428148867927
1634295600000,4241.35,4134.1,3790.3,-13.165000000000077,-7.393099999999987,6.71029058434267,6.027481168685353,-20.813681168685328,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-6.598500000000513,10239.403000000002,-0.0006450925089641085,-0.0,False,False,0.0,0.0,1.007428148867927
1634297400000,4236.0,4126.5,3782.05,-10.98849999999959,-6.799074999999931,5.721143155632235,4.643211311264539,-18.2413613112644,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,2.1765000000004875,10222.7315,0.0002125612206102726,0.0,False,False,0.0,0.0,1.007428148867927
1634299200000,4237.65,4126.35,3784.5,-8.589000000000283,-6.806899999999956,5.723601326732081,4.640302653464206,-18.254102653464116,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,2.399499999999307,10224.759,0.0002347220016489044,0.0,False,False,0.0,0.0,1.007428148867927
1634301000000,4226.95,4116.6,3770.55,-10.407500000000823,-6.933550000000008,5.776250727855723,4.618951455711438,-18.486051455711454,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-1.8185000000005402,10198.7605,-0.00017785260268731422,-0.0,False,False,0.0,0.0,1.007428148867927
1634302800000,4263.2,4150.35,3804.4,-8.222000000000321,-7.026925000000029,5.7814895350662105,4.536054070132392,-18.589904070132448,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,2.185500000000502,10284.646,0.00021429074640987028,0.0,False,False,0.0,0.0,1.007428148867927
1634304600000,4281.5,4167.85,3817.3,-8.654999999999973,-7.176075000000037,5.783172939146819,4.3902708782936015,-18.742420878293675,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-0.43299999999965166,10327.613,-4.210159494061843e-05,-0.0,False,False,0.0,0.0,1.007428148867927
1634306400000,4270.0,4157.85,3805.7,-10.423000000000343,-7.6401250000000065,5.6441973390355065,3.6482696780710064,-18.92851967807102,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-1.7680000000003702,10301.045,-0.00017119154251813757,-0.0,False,False,0.0,0.0,1.007428148867927
1634308200000,4276.5,4164.1,3811.8,-10.270000000000323,-8.622200000000039,3.9967996387901135,-0.6286007224198116,-16.615799277580265,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,0.15300000000002,10316.698,1.4852862015457656e-05,0.0,False,False,0.0,0.0,1.007428148867927
1634310000000,4260.9,4144.1,3797.3,-4.4050000000004275,-8.449925000000054,4.10461499661001,-0.24069500678003308,-16.659154993220074,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,5.864999999999895,10272.963,0.0005684958501256793,0.0,False,False,0.0,0.0,1.007428148867927
1634311800000,4254.35,4140.35,3793.15,-7.259500000000116,-9.12000000000009,2.2898201204920974,-4.540359759015895,-13.699640240984284,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-2.854499999999689,10260.808500000003,-0.0002778653052677878,-0.0,False,False,0.0,0.0,1.007428148867927
1634313600000,4272.65,4160.4,3815.3,-8.726999999999975,-9.037425000000109,2.2717544997725527,-4.493916000455004,-13.580933999545215,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-1.467499999999859,10309.064999999999,-0.0001430199189469191,-0.0,False,False,0.0,0.0,1.007428148867927
1634315400000,4340.8,4224.25,3867.35,-7.77949999999953,-8.902200000000102,2.261585164855589,-4.379029670288924,-13.42537032971128,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.9475000000004457,10468.360499999999,9.190940206511898e-05,0.0,False,False,0.0,0.0,1.007428148867927
1634317200000,4332.35,4216.3,3858.9,-8.315000000000055,-8.928250000000087,2.2511249380792435,-4.4260001238416,-13.430499876158574,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-0.5355000000005248,10448.109000000002,-5.115414204550224e-05,-0.0,False,False,0.0,0.0,1.007428148867927
1634319000000,4337.55,4218.65,3859.6,-5.867999999999142,-8.699175000000025,2.3202214916673682,-4.058732016665289,-13.339617983334762,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,2.4470000000009122,10456.384,0.0002342050604564818,0.0,False,False,0.0,0.0,1.007428148867927
1634320800000,4370.0,4251.6,3891.2,-7.008000000000379,-8.547050000000088,2.32669045449822,-3.8936690910036473,-13.200430908996527,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-1.140000000001237,10536.960000000001,-0.00010902430515188013,-0.0,False,False,0.0,0.0,1.007428148867927
1634322600000,4359.65,4241.95,3882.0,-7.508000000000379,-8.564875000000109,2.316780791001401,-3.9313134179973073,-13.19843658200291,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-0.5,10512.528,-4.745201652089407e-05,-0.0,False,False,0.0,0.0,1.007428148867927
1634324400000,4332.8,4214.6,3856.9,-6.2169999999999845,-8.645450000000091,2.196744139211135,-4.251961721577821,-13.03893827842236,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,1.2910000000003947,10445.991,0.00012280585602248998,0.0,False,False,0.0,0.0,1.007428148867927
1634326200000,4329.75,4209.7,3851.15,-4.513499999999226,-8.28985000000004,2.263570735876546,-3.7627085282469483,-12.816991471753132,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,1.7035000000007585,10435.542499999998,0.00016307691630222144,0.0,False,False,0.0,0.0,1.007428148867927
1634328000000,4377.1,4266.95,3888.6,-19.539999999999623,-8.721350000000006,3.3507904884323567,-2.019769023135293,-15.42293097686472,True,False,False,True,0.0,0.0,True,0.0,False,1.0,0.0,-15.026500000000397,10562.496000000001,-0.0014399347230870268,-0.0,False,False,0.0,0.0,1.007428148867927
1634329800000,4368.45,4247.9,3883.45,-5.752499999999941,-8.680650000000025,3.3831292198822833,-1.9143915602354582,-15.446908439764591,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,13.787499999999682,10529.039499999999,0.0013053259381115676,0.0,False,False,0.0,0.0,1.007428148867927
1634331600000,4337.25,4211.95,3851.35,0.24250000000074579,-8.010274999999984,3.755633391372975,-0.4990082172540342,-15.521541782745935,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,5.995000000000687,10445.878499999999,0.0005693776721039642,0.0,True,False,-0.0015,-0.0015,1.0059170066446252
1634333400000,4316.65,4173.75,3842.45,24.96349999999984,-6.212675000000013,8.213479164210604,10.214283328421194,-22.63963332842122,False,True,True,False,0.0,-0.0,False,1.0,True,0.0,0.0,24.720999999999094,10375.8635,0.0023665793164260045,-0.0023665793164260045,False,True,-0.0015,-0.0038665793164260045,1.002027548752692
1634335200000,4320.35,4205.75,3843.45,-10.786499999999705,-6.322549999999984,8.261499366751933,10.200448733503881,-22.845548733503847,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-35.749999999999545,10419.4735,-0.0034454963676034817,-0.0,False,False,0.0,0.0,1.002027548752692
1634337000000,4324.25,4203.5,3849.8,-2.636000000000081,-5.933974999999947,8.241994801137269,10.55001460227459,-22.417964602274484,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,8.150499999999624,10422.044,0.0007822372214872109,0.0,False,False,0.0,0.0,1.002027548752692
1634338800000,4330.75,4210.35,3857.85,-2.7785000000006903,-5.661799999999966,8.252334493309965,10.842868986619964,-22.166468986619897,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-0.14250000000060936,10438.889500000001,-1.3672941699402666e-05,-0.0,False,False,0.0,0.0,1.002027548752692
1634340600000,4342.45,4220.5,3869.55,-0.9735000000001719,-5.277724999999975,8.284386410393362,11.291047820786748,-21.8464978207867,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,1.8050000000005184,10465.866499999998,0.00017291111281525858,0.0,False,False,0.0,0.0,1.002027548752692
1634342400000,4334.65,4208.85,3856.9,2.762999999999579,-4.618424999999979,8.377526263564304,12.13662752712863,-21.373477527128586,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,3.736499999999751,10440.711,0.0003570177395249358,0.0,False,False,0.0,0.0,1.002027548752692
1634344200000,4312.55,4193.8,3846.45,-3.0784999999997353,-4.25884999999995,8.275904037276502,12.292958074553056,-20.810658074552954,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,-5.841499999999314,10397.5455,-0.0005594925479691291,-0.0,False,False,0.0,0.0,1.002027548752692
1634346000000,4325.55,4199.75,3850.65,3.509500000000685,-3.8631249999998944,8.455814260761613,13.048503521523333,-20.77475352152312,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,6.58800000000042,10418.8895,0.0006336110767681103,0.0,False,False,0.0,0.0,1.002027548752692
1634347800000,4305.6,4187.3,3836.8,-4.187999999999988,-3.7095499999998878,8.418693411719287,13.127836823438686,-20.54693682343846,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.697500000000673,10380.316,-0.0007388023454899559,-0.0,False,False,0.0,0.0,1.002027548752692
1634349600000,4310.8,4183.1,3843.25,7.703499999999394,-2.8880249999999195,8.70026743611178,14.51250987222364,-20.28855987222348,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,11.891499999999382,10381.791500000001,0.0011455816952007417,0.0,False,False,0.0,0.0,1.002027548752692
1634351400000,4324.25,4183.1,3855.75,24.028499999999212,-1.2976249999999823,10.483530348868866,19.66943569773775,-22.264685697737715,False,True,True,False,0.0,-1.0,False,1.0,False,1.0,-1.0,16.324999999999818,10398.116500000002,0.0015724646367633,0.0,True,False,-0.0015,-0.0015,1.000524507429563
1634353200000,4322.9,4203.15,3850.4,-3.4140000000002146,-1.0525749999999903,10.367505572542857,19.682436145085724,-21.787586145085704,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-27.442499999999427,10420.398000000001,-0.002639179893781669,0.002639179893781669,False,True,-0.0015,0.001139179893781669,1.0016642848316626
1634355000000,4308.85,4203.15,3843.65,-19.016499999999496,-1.710000000000008,11.081251105025446,20.452502210050884,-23.8725022100509,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-15.602499999999281,10404.795500000002,-0.0014973036538526916,-0.0,False,False,0.0,0.0,1.0016642848316626
1634356800000,4313.85,4212.35,3846.5,-24.76899999999989,-2.5980499999999838,12.184900958390473,21.771751916780964,-26.96785191678093,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-5.752500000000396,10421.859,-0.0005528700684218536,-0.0,False,False,0.0,0.0,1.0016642848316626
1634358600000,4306.0,4189.05,3835.5,-6.257000000000403,-2.5354999999999848,12.16155822772359,21.787616455447196,-26.858616455447166,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,18.51199999999949,10382.587000000001,0.0017762665950479168,0.0,False,False,0.0,0.0,1.0016642848316626
1634360400000,4335.6,4217.35,3864.1,-5.170999999999708,-2.4831999999999708,12.14713348078449,21.811066961569008,-26.77746696156895,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,1.0860000000006949,10453.857000000002,0.00010459820851977399,0.0,False,False,0.0,0.0,1.0016642848316626
1634362200000,4326.85,4206.65,3855.7,-2.584999999998786,-2.386774999999949,12.137819265110833,21.888863530221716,-26.662413530221617,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,2.5860000000009222,10429.907,0.00024737281177664107,0.0,False,False,0.0,0.0,1.0016642848316626
1634364000000,4335.95,4208.4,3866.3,6.783000000000584,-1.0706249999999387,11.594946955094027,22.119268910188115,-24.260518910187994,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,9.36799999999937,10443.614999999998,0.000898186340491758,0.0,False,False,0.0,0.0,1.0016642848316626
1634365800000,4325.55,4208.4,3850.1,-7.342999999999051,-1.150149999999894,11.63413614518642,22.118122290372945,-24.41842229037273,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-14.125999999999635,10429.489,-0.001352596778031327,-0.0,False,False,0.0,0.0,1.0016642848316626
1634367600000,4308.7,4199.8,3844.75,-14.759500000000571,-1.90024999999996,12.016942614601627,22.133635229203293,-25.934135229203214,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.41650000000152,10400.7445,-0.0007111086650555478,-0.0,False,False,0.0,0.0,1.0016642848316626
1634369400000,4314.2,4197.5,3852.6,-4.601999999999748,-3.3785249999999394,10.222945645477736,17.067366290955533,-23.824416290955412,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,10.157500000000823,10405.197999999999,0.0009766127799794354,0.0,False,False,0.0,0.0,1.0016642848316626
1634371200000,4400.0,4281.4,3920.9,-7.128999999999678,-3.195649999999938,10.115602434254338,17.03555486850874,-23.426854868508613,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-2.52699999999993,10610.743,-0.00024285938624136997,-0.0,False,False,0.0,0.0,1.0016642848316626
1634373000000,4420.2,4299.95,3940.55,-5.41150000000016,-3.334424999999942,10.126553039144312,16.91868107828868,-23.587531078288567,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,1.717499999999518,10658.464499999998,0.000161864253992347,0.0,False,False,0.0,0.0,1.0016642848316626
1634374800000,4415.75,4292.0,3928.45,-2.7864999999999327,-3.334824999999904,10.126530082275691,16.91823516455148,-23.587885164551285,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,2.6250000000002274,10641.3735,0.00024628313018261005,0.0,False,False,0.0,0.0,1.0016642848316626
1634376600000,4416.4,4293.35,3935.55,-2.177500000001146,-3.395024999999953,10.115326264315462,16.83562752863097,-23.625677528630877,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,0.6089999999987867,10645.3305,5.72294544495395e-05,0.0,False,False,0.0,0.0,1.0016642848316626
1634378400000,4423.15,4292.95,3935.5,5.056999999999903,-3.2803249999999364,10.201467944259832,17.122610888519727,-23.6832608885196,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,7.234500000001049,10651.573,0.0006795937430031926,0.0,False,False,0.0,0.0,1.0016642848316626
1634380200000,4414.75,4300.95,3940.0,-12.227999999999838,-3.737799999999942,10.39525069493391,17.052701389867877,-24.528301389867764,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-17.28499999999974,10654.128,-0.0016227650132050674,-0.0,False,False,0.0,0.0,1.0016642848316626
1634382000000,4416.6,4284.45,3931.1,8.035000000000537,-3.511524999999949,10.608375435518807,17.705225871037666,-24.728275871037564,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,20.263000000000375,10633.471,0.001901891923956646,0.0,False,False,0.0,0.0,1.0016642848316626
1634383800000,4452.75,4333.45,3961.2,-9.652000000000044,-3.784724999999952,10.696703890346829,17.608682780693705,-25.17813278069361,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-17.68700000000058,10737.304,-0.001663332697291466,-0.0,False,False,0.0,0.0,1.0016642848316626
1634385600000,4430.45,4313.35,3942.75,-11.271500000000174,-4.73347499999993,10.463067788120966,16.192660576242,-25.659610576241864,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-1.61950000000013,10685.836500000001,-0.0001508292956965855,-0.0,False,False,0.0,0.0,1.0016642848316626
1634387400000,4360.35,4253.9,3899.45,-17.61249999999893,-6.8155249999998375,8.372760967746936,9.929996935494035,-23.56104693549371,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-6.340999999998758,10532.0595,-0.0005934023040684514,-0.0,False,False,0.0,0.0,1.0016642848316626
1634389200000,4380.0,4255.9,3904.6,0.7420000000001892,-6.607724999999817,8.512039749479026,10.416354498958235,-23.63180449895787,False,True,False,False,0.0,0.0,False,1.0,False,1.0,0.0,18.35449999999912,10555.374,0.001742726576886422,0.0,False,False,0.0,0.0,1.0016642848316626
1634391000000,4389.6,4273.0,3921.9,-6.882999999999129,-6.001049999999799,7.997955598809434,9.99486119761907,-21.996961197618667,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-7.624999999999318,10590.157,-0.0007223808460031183,-0.0,False,False,0.0,0.0,1.0016642848316626
1634392800000,4397.15,4281.1,3920.8,-9.630000000000564,-5.244099999999833,6.7467436445491415,8.24938728909845,-18.737587289098116,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-2.747000000001435,10607.498,-0.000259391810716445,-0.0,False,False,0.0,0.0,1.0016642848316626
1634394600000,4369.0,4258.2,3903.5,-13.362999999999602,-5.599399999999792,6.985768447727421,8.37213689545505,-19.570936895454633,False,False,False,True,0.0,0.0,False,1.0,False,1.0,0.0,-3.7329999999990378,10546.973,-0.00035192087710023964,-0.0,False,False,0.0,0.0,1.0016642848316626
