ticks,cumret
1634216400000,1.0129165963787516
1634218200000,1.0129165963787516
1634220000000,1.0129165963787516
1634221800000,1.0129165963787516
1634223600000,1.0129165963787516
1634225400000,1.0129165963787516
1634227200000,1.0113972214841835
1634229000000,1.012074740752481
1634230800000,1.0105566286413523
1634232600000,1.0123654723431186
1634234400000,1.007428148867927
1634236200000,1.007428148867927
1634238000000,1.007428148867927
1634239800000,1.007428148867927
1634241600000,1.007428148867927
1634243400000,1.007428148867927
1634245200000,1.007428148867927
1634247000000,1.007428148867927
1634248800000,1.007428148867927
1634250600000,1.007428148867927
1634252400000,1.007428148867927
1634254200000,1.007428148867927
1634256000000,1.007428148867927
1634257800000,1.007428148867927
1634259600000,1.007428148867927
1634261400000,1.007428148867927
1634263200000,1.007428148867927
1634265000000,1.007428148867927
1634266800000,1.007428148867927
1634268600000,1.007428148867927
1634270400000,1.007428148867927
1634272200000,1.007428148867927
1634274000000,1.007428148867927
1634275800000,1.007428148867927
1634277600000,1.007428148867927
1634279400000,1.007428148867927
1634281200000,1.007428148867927
1634283000000,1.007428148867927
1634284800000,1.007428148867927
1634286600000,1.007428148867927
1634288400000,1.007428148867927
1634290200000,1.007428148867927
1634292000000,1.007428148867927
1634293800000,1.007428148867927
1634295600000,1.007428148867927
1634297400000,1.007428148867927
1634299200000,1.007428148867927
1634301000000,1.007428148867927
1634302800000,1.007428148867927
1634304600000,1.007428148867927
1634306400000,1.007428148867927
1634308200000,1.007428148867927
1634310000000,1.007428148867927
1634311800000,1.007428148867927
1634313600000,1.007428148867927
1634315400000,1.007428148867927
1634317200000,1.007428148867927
1634319000000,1.007428148867927
1634320800000,1.007428148867927
1634322600000,1.007428148867927
1634324400000,1.007428148867927
1634326200000,1.007428148867927
1634328000000,1.007428148867927
1634329800000,1.007428148867927
1634331600000,1.0059170066446252
1634333400000,1.002027548752692
1634335200000,1.002027548752692
1634337000000,1.002027548752692
1634338800000,1.002027548752692
1634340600000,1.002027548752692
1634342400000,1.002027548752692
1634344200000,1.002027548752692
1634346000000,1.002027548752692
1634347800000,1.002027548752692
1634349600000,1.002027548752692
1634351400000,1.000524507429563
1634353200000,1.0016642848316626
1634355000000,1.0016642848316626
1634356800000,1.0016642848316626
1634358600000,1.0016642848316626
1634360400000,1.0016642848316626
1634362200000,1.0016642848316626
1634364000000,1.0016642848316626
1634365800000,1.0016642848316626
1634367600000,1.0016642848316626
1634369400000,1.0016642848316626
1634371200000,1.0016642848316626
1634373000000,1.0016642848316626
1634374800000,1.0016642848316626
1634376600000,1.0016642848316626
1634378400000,1.0016642848316626
1634380200000,1.0016642848316626
1634382000000,1.0016642848316626
1634383800000,1.0016642848316626
1634385600000,1.0016642848316626
1634387400000,1.0016642848316626
1634389200000,1.0016642848316626
1634391000000,1.0016642848316626
1634392800000,1.0016642848316626
1634394600000,1.0016642848316626
1634396400000,1.0016642848316626
1634398200000,1.0016642848316626
1634400000000,1.0016642848316626
1634401800000,1.0016642848316626
1634403600000,1.0016642848316626
1634405400000,1.0001617884044152
1634407200000,1.0006035032803322
1634409000000,1.0006035032803322
1634410800000,1.0006035032803322
1634412600000,1.0006035032803322
1634414400000,1.0006035032803322
1634416200000,1.0006035032803322
1634418000000,1.0006035032803322
1634419800000,1.0006035032803322
1634421600000,1.0006035032803322
1634423400000,1.0006035032803322
1634425200000,1.0006035032803322
1634427000000,0.9991025980254118
1634428800000,0.9976226411983594
1634430600000,1.0001067848393437
1634432400000,1.0001067848393437
1634434200000,1.0001067848393437
1634436000000,1.0001067848393437
1634437800000,1.0001067848393437
1634439600000,1.0001067848393437
1634441400000,1.0001067848393437
1634443200000,1.0001067848393437
1634445000000,1.0001067848393437
1634446800000,1.0001067848393437
1634448600000,1.0001067848393437
1634450400000,1.0001067848393437
1634452200000,1.0001067848393437
1634454000000,1.0001067848393437
1634455800000,1.0001067848393437
1634457600000,1.0001067848393437
1634459400000,1.0001067848393437
1634461200000,1.0001067848393437
1634463000000,1.0001067848393437
1634464800000,1.0001067848393437
1634466600000,1.0001067848393437
1634468400000,1.0001067848393437
1634470200000,1.0001067848393437
1634472000000,1.0001067848393437
1634473800000,1.0001067848393437
1634475600000,1.0001067848393437
1634477400000,1.0001067848393437
1634479200000,0.9986066246620847
1634481000000,0.9992104820753666
1634482800000,0.9992104820753666
1634484600000,0.9992104820753666
1634486400000,0.9992104820753666
1634488200000,0.9992104820753666
1634490000000,0.9992104820753666
1634491800000,0.9992104820753666
1634493600000,0.9992104820753666
1634495400000,0.9992104820753666
1634497200000,0.9992104820753666
1634499000000,0.9992104820753666
1634500800000,0.9992104820753666
1634502600000,0.9992104820753666
1634504400000,0.9992104820753666
1634506200000,0.9992104820753666
1634508000000,0.9992104820753666
1634509800000,0.9992104820753666
1634511600000,0.9992104820753666
1634513400000,0.9992104820753666
1634515200000,0.9992104820753666
1634517000000,0.9992104820753666
1634518800000,0.9992104820753666
1634520600000,0.9992104820753666
1634522400000,0.9992104820753666
1634524200000,0.9992104820753666
1634526000000,0.9992104820753666
1634527800000,0.9992104820753666
1634529600000,0.9992104820753666
1634531400000,0.9992104820753666
1634533200000,0.9992104820753666
1634535000000,0.9992104820753666
1634536800000,0.9992104820753666
1634538600000,0.9977116663522536
1634540400000,0.9976814174738318
1634542200000,0.9943109397896246
1634544000000,0.9943109397896246
1634545800000,0.9943109397896246
1634547600000,0.9943109397896246
1634549400000,0.9943109397896246
1634551200000,0.9943109397896246
1634553000000,0.9943109397896246
1634554800000,0.9943109397896246
1634556600000,0.9943109397896246
1634558400000,0.9943109397896246
1634560200000,0.9943109397896246
1634562000000,0.9928194733799403
1634563800000,0.9947927740642212
1634565600000,0.994331721679478
1634567400000,0.994331721679478
1634569200000,0.994331721679478
1634571000000,0.994331721679478
1634572800000,0.994331721679478
1634574600000,0.994331721679478
1634576400000,0.994331721679478
1634578200000,0.994331721679478
1634580000000,0.994331721679478
1634581800000,0.994331721679478
1634583600000,0.994331721679478
1634585400000,0.994331721679478
1634587200000,0.994331721679478
1634589000000,0.994331721679478
1634590800000,0.994331721679478
1634592600000,0.994331721679478
1634594400000,0.994331721679478
1634596200000,0.994331721679478
1634598000000,0.994331721679478
1634599800000,0.9928402240969588
1634601600000,0.9937858814373686
1634603400000,0.9936569137194703
1634605200000,0.9935379705371472
1634607000000,0.9936444260486
1634608800000,0.9936082197561157
1634610600000,0.9936544737603666
1634612400000,0.9933090632050833
1634614200000,0.9922171622341143
1634616000000,0.9922171622341143
1634617800000,0.9922171622341143
1634619600000,0.9922171622341143
1634621400000,0.9922171622341143
1634623200000,0.9922171622341143
1634625000000,0.9922171622341143
1634626800000,0.9922171622341143
1634628600000,0.9922171622341143
1634630400000,0.9922171622341143
1634632200000,0.9922171622341143
1634634000000,0.9922171622341143
1634635800000,0.9922171622341143
1634637600000,0.9922171622341143
1634639400000,0.9922171622341143
1634641200000,0.9922171622341143
1634643000000,0.9907288364907632
1634644800000,0.991487451847279
1634646600000,0.9901747979157518
1634648400000,0.991190728400793
1634650200000,0.9911889566896747
1634652000000,0.9906576355209283
1634653800000,0.9906576355209283
1634655600000,0.989171649067647
1634657400000,0.9900972604342291
1634659200000,0.9900972604342291
1634661000000,0.9900972604342291
1634662800000,0.9900972604342291
1634664600000,0.9900972604342291
1634666400000,0.9900972604342291
1634668200000,0.9900972604342291
1634670000000,0.9886121145435778
1634671800000,0.9904280871248691
1634673600000,0.9904280871248691
1634675400000,0.9904280871248691
1634677200000,0.9904280871248691
1634679000000,0.9904280871248691
1634680800000,0.9904280871248691
1634682600000,0.9904280871248691
1634684400000,0.9904280871248691
1634686200000,0.9904280871248691
1634688000000,0.9889424449941818
1634689800000,0.9891185100695301
1634691600000,0.9921523227602458
1634693400000,0.9921523227602458
1634695200000,0.9921523227602458
1634697000000,0.9921523227602458
1634698800000,0.9921523227602458
1634700600000,0.9921523227602458
1634702400000,0.9921523227602458
1634704200000,0.9921523227602458
1634706000000,0.9921523227602458
1634707800000,0.9921523227602458
1634709600000,0.9921523227602458
1634711400000,0.9921523227602458
1634713200000,0.9921523227602458
1634715000000,0.9921523227602458
1634716800000,0.9921523227602458
1634718600000,0.9921523227602458
1634720400000,0.9921523227602458
1634722200000,0.9921523227602458
1634724000000,0.9921523227602458
1634725800000,0.9921523227602458
1634727600000,0.9921523227602458
1634729400000,0.9921523227602458
1634731200000,0.9921523227602458
1634733000000,0.9921523227602458
1634734800000,0.9921523227602458
1634736600000,0.9921523227602458
1634738400000,0.9921523227602458
1634740200000,0.9921523227602458
1634742000000,0.9921523227602458
1634743800000,0.9921523227602458
1634745600000,0.9921523227602458
1634747400000,0.9921523227602458
1634749200000,0.9921523227602458
1634751000000,0.9921523227602458
1634752800000,0.9921523227602458
1634754600000,0.9921523227602458
1634756400000,0.9921523227602458
1634758200000,0.9921523227602458
1634760000000,0.9921523227602458
1634761800000,0.9921523227602458
1634763600000,0.9921523227602458
1634765400000,0.9921523227602458
1634767200000,0.9921523227602458
1634769000000,0.9921523227602458
1634770800000,0.9921523227602458
1634772600000,0.9921523227602458
1634774400000,0.9906640942761055
1634776200000,0.9906404365408333
1634778000000,0.9906404365408333
1634779800000,0.9906404365408333
1634781600000,0.9891544758860221
1634783400000,0.9896802123666986
1634785200000,0.9905148377820105
1634787000000,0.9897853608165964
1634788800000,0.9897853608165964
1634790600000,0.9897853608165964
1634792400000,0.9897853608165964
1634794200000,0.9897853608165964
1634796000000,0.9897853608165964
1634797800000,0.9897853608165964
1634799600000,0.9897853608165964
1634801400000,0.9897853608165964
1634803200000,0.9897853608165964
1634805000000,0.9897853608165964
1634806800000,0.9897853608165964
1634808600000,0.9897853608165964
1634810400000,0.9897853608165964
1634812200000,0.9897853608165964
1634814000000,0.9897853608165964
1634815800000,0.9897853608165964
1634817600000,0.9897853608165964
1634819400000,0.9897853608165964
1634821200000,0.9897853608165964
1634823000000,0.9897853608165964
1634824800000,0.9897853608165964
1634826600000,0.9897853608165964
1634828400000,0.9897853608165964
1634830200000,0.9897853608165964
1634832000000,0.9897853608165964
1634833800000,0.9897853608165964
1634835600000,0.9897853608165964
1634837400000,0.9897853608165964
1634839200000,0.9897853608165964
1634841000000,0.9897853608165964
1634842800000,0.9897853608165964
1634844600000,0.9897853608165964
1634846400000,0.9897853608165964
1634848200000,0.9883006827753715
1634850000000,0.9897215616470899
1634851800000,0.9897215616470899
1634853600000,0.9897215616470899
1634855400000,0.9897215616470899
1634857200000,0.9897215616470899
1634859000000,0.9897215616470899
1634860800000,0.9897215616470899
1634862600000,0.9897215616470899
1634864400000,0.9897215616470899
1634866200000,0.9897215616470899
1634868000000,0.9897215616470899
1634869800000,0.9897215616470899
1634871600000,0.9897215616470899
1634873400000,0.9897215616470899
1634875200000,0.9897215616470899
1634877000000,0.9897215616470899
1634878800000,0.9897215616470899
1634880600000,0.9897215616470899
1634882400000,0.9897215616470899
1634884200000,0.9897215616470899
1634886000000,0.9882369793046193
1634887800000,0.9900196069373312
1634889600000,0.9900196069373312
1634891400000,0.9900196069373312
1634893200000,0.9885345775269252
1634895000000,0.9909480784560627
1634896800000,0.989369122068908
1634898600000,0.9906458387234013
1634900400000,0.9906458387234013
1634902200000,0.9906458387234013
1634904000000,0.9906458387234013
1634905800000,0.9906458387234013
1634907600000,0.9906458387234013
1634909400000,0.9906458387234013
1634911200000,0.9906458387234013
1634913000000,0.9906458387234013
1634914800000,0.9906458387234013
1634916600000,0.9906458387234013
1634918400000,0.9906458387234013
1634920200000,0.9906458387234013
1634922000000,0.9906458387234013
1634923800000,0.9906458387234013
1634925600000,0.9906458387234013
1634927400000,0.9906458387234013
1634929200000,0.9906458387234013
1634931000000,0.9906458387234013
1634932800000,0.9906458387234013
1634934600000,0.9906458387234013
1634936400000,0.9906458387234013
1634938200000,0.9906458387234013
1634940000000,0.9906458387234013
1634941800000,0.9906458387234013
1634943600000,0.9906458387234013
1634945400000,0.9906458387234013
1634947200000,0.9891598699653162
1634949000000,0.9907461657588068
1634950800000,0.9907851388250655
1634952600000,0.9907851388250655
1634954400000,0.9907851388250655
1634956200000,0.9907851388250655
1634958000000,0.9907851388250655
1634959800000,0.9907851388250655
1634961600000,0.9907851388250655
1634963400000,0.9907851388250655
1634965200000,0.9907851388250655
1634967000000,0.9907851388250655
1634968800000,0.9907851388250655
1634970600000,0.9907851388250655
1634972400000,0.9907851388250655
1634974200000,0.9907851388250655
1634976000000,0.9907851388250655
1634977800000,0.9907851388250655
1634979600000,0.9907851388250655
1634981400000,0.9907851388250655
1634983200000,0.9907851388250655
1634985000000,0.9907851388250655
1634986800000,0.9907851388250655
1634988600000,0.9907851388250655
1634990400000,0.9907851388250655
1634992200000,0.9907851388250655
1634994000000,0.9907851388250655
1634995800000,0.9907851388250655
1634997600000,0.9907851388250655
1634999400000,0.9907851388250655
1635001200000,0.9907851388250655
1635003000000,0.9907851388250655
1635004800000,0.9907851388250655
1635006600000,0.9892989611168279
1635008400000,0.9877969632883618
1635010200000,0.9905003776715037
1635012000000,0.9906413204222264
1635013800000,0.9909030445151672
1635015600000,0.9907957394883992
1635017400000,0.9910197562638705
1635019200000,0.9910845566332238
1635021000000,0.9903134970920404
1635022800000,0.9897759063987379
1635024600000,0.9907103729197351
1635026400000,0.9956461696933325
1635028200000,0.9988110861284379
1635030000000,0.9988110861284379
1635031800000,0.9988110861284379
1635033600000,0.9988110861284379
1635035400000,0.9988110861284379
1635037200000,0.9988110861284379
1635039000000,0.9988110861284379
1635040800000,0.9988110861284379
1635042600000,0.9988110861284379
1635044400000,0.9988110861284379
1635046200000,0.9988110861284379
1635048000000,0.9988110861284379
1635049800000,0.9988110861284379
1635051600000,0.9988110861284379
1635053400000,0.9988110861284379
1635055200000,0.9988110861284379
1635057000000,0.9988110861284379
1635058800000,0.9988110861284379
1635060600000,0.9988110861284379
1635062400000,0.9973128694992454
1635064200000,0.9971749291982317
1635066000000,1.0033467183480924
1635067800000,1.0033467183480924
1635069600000,1.0033467183480924
1635071400000,1.0033467183480924
1635073200000,1.0033467183480924
1635075000000,1.0033467183480924
1635076800000,1.0033467183480924
1635078600000,1.0033467183480924
1635080400000,1.0033467183480924
1635082200000,1.0033467183480924
1635084000000,1.0033467183480924
1635085800000,1.0033467183480924
1635087600000,1.0033467183480924
1635089400000,1.0033467183480924
1635091200000,1.0033467183480924
1635093000000,1.0033467183480924
1635094800000,1.0033467183480924
1635096600000,1.0033467183480924
1635098400000,1.0033467183480924
1635100200000,1.0033467183480924
1635102000000,1.0033467183480924
1635103800000,1.0018416982705702
1635105600000,1.0067187842325118
1635107400000,1.0066186836672641
1635109200000,1.0061050871272765
1635111000000,1.0057261428811208
1635112800000,1.0057261428811208
1635114600000,1.0057261428811208
1635116400000,1.0057261428811208
1635118200000,1.0057261428811208
1635120000000,1.0057261428811208
1635121800000,1.0057261428811208
1635123600000,1.0057261428811208
1635125400000,1.0057261428811208
1635127200000,1.0057261428811208
1635129000000,1.0057261428811208
1635130800000,1.0057261428811208
1635132600000,1.0057261428811208
1635134400000,1.0057261428811208
1635136200000,1.0057261428811208
1635138000000,1.0057261428811208
1635139800000,1.0057261428811208
1635141600000,1.0057261428811208
1635143400000,1.0057261428811208
1635145200000,1.0057261428811208
1635147000000,1.0057261428811208
1635148800000,1.0057261428811208
1635150600000,1.0057261428811208
1635152400000,1.0057261428811208
1635154200000,1.0057261428811208
1635156000000,1.0057261428811208
1635157800000,1.0057261428811208
1635159600000,1.0057261428811208
1635161400000,1.0057261428811208
1635163200000,1.0057261428811208
1635165000000,1.0057261428811208
1635166800000,1.0057261428811208
1635168600000,1.0057261428811208
1635170400000,1.0042175536667992
1635172200000,1.0063316661084178
1635174000000,1.006757882413035
1635175800000,1.0074149352358752
1635177600000,1.00637496157556
1635179400000,1.00637496157556
1635181200000,1.00637496157556
1635183000000,1.00637496157556
1635184800000,1.00637496157556
1635186600000,1.00637496157556
1635188400000,1.00637496157556
1635190200000,1.00637496157556
1635192000000,1.00637496157556
1635193800000,1.00637496157556
1635195600000,1.00637496157556
1635197400000,1.00637496157556
1635199200000,1.00637496157556
1635201000000,1.00637496157556
1635202800000,1.00637496157556
1635204600000,1.00637496157556
1635206400000,1.00637496157556
1635208200000,1.00637496157556
1635210000000,1.00637496157556
1635211800000,1.00637496157556
1635213600000,1.00637496157556
1635215400000,1.00637496157556
1635217200000,1.00637496157556
1635219000000,1.00637496157556
1635220800000,1.0048653991331966
1635222600000,1.0055278233053253
1635224400000,1.0055278233053253
1635226200000,1.0055278233053253
1635228000000,1.0055278233053253
1635229800000,1.0055278233053253
1635231600000,1.0055278233053253
1635233400000,1.0055278233053253
1635235200000,1.0055278233053253
1635237000000,1.0055278233053253
1635238800000,1.0055278233053253
1635240600000,1.0055278233053253
1635242400000,1.0055278233053253
1635244200000,1.0040195315703673
1635246000000,1.0052052161971767
1635247800000,1.0048222853574988
1635249600000,1.0048222853574988
1635251400000,1.0048222853574988
1635253200000,1.0048222853574988
1635255000000,1.0048222853574988
1635256800000,1.0048222853574988
1635258600000,1.0048222853574988
1635260400000,1.0048222853574988
1635262200000,1.0048222853574988
1635264000000,1.0048222853574988
1635265800000,1.0048222853574988
1635267600000,1.0048222853574988
1635269400000,1.0048222853574988
1635271200000,1.0048222853574988
1635273000000,1.0048222853574988
1635274800000,1.0048222853574988
1635276600000,1.0048222853574988
1635278400000,1.0048222853574988
1635280200000,1.0048222853574988
1635282000000,1.0048222853574988
1635283800000,1.0048222853574988
1635285600000,1.0048222853574988
1635287400000,1.0048222853574988
1635289200000,1.0048222853574988
1635291000000,1.0048222853574988
1635292800000,1.0048222853574988
1635294600000,1.0048222853574988
1635296400000,1.0048222853574988
1635298200000,1.0048222853574988
1635300000000,1.0033150519294627
1635301800000,1.0039761684954365
1635303600000,1.0028255588297526
1635305400000,1.0028255588297526
1635307200000,1.0028255588297526
1635309000000,1.0028255588297526
1635310800000,1.0028255588297526
1635312600000,1.0028255588297526
1635314400000,1.0028255588297526
1635316200000,1.0028255588297526
1635318000000,1.0028255588297526
1635319800000,1.001321320491508
1635321600000,1.0015399936800804
1635323400000,1.0025518771108302
1635325200000,1.0021442629934836
1635327000000,1.002034265004439
1635328800000,1.002034265004439
1635330600000,1.002034265004439
1635332400000,1.0005312136069324
1635334200000,1.0020569183454653
1635336000000,1.0018458101890773
1635337800000,1.0013222426703872
1635339600000,1.0013222426703872
1635341400000,1.0013222426703872
1635343200000,1.0013222426703872
1635345000000,1.0013222426703872
1635346800000,0.9998202593063816
1635348600000,0.9991752644544075
1635350400000,1.0015170807059846
1635352200000,1.0015170807059846
1635354000000,1.0015170807059846
1635355800000,1.0015170807059846
1635357600000,1.0015170807059846
1635359400000,1.0015170807059846
1635361200000,1.0015170807059846
1635363000000,1.0015170807059846
1635364800000,1.0015170807059846
1635366600000,1.0015170807059846
1635368400000,1.0015170807059846
1635370200000,1.0015170807059846
1635372000000,1.0015170807059846
1635373800000,1.0015170807059846
1635375600000,1.0015170807059846
1635377400000,1.0015170807059846
1635379200000,1.0000148050849256
1635381000000,1.003109160885662
1635382800000,1.0033297751563197
1635384600000,1.002204888506706
1635386400000,1.0022990746032316
1635388200000,1.0022990746032316
1635390000000,1.0022990746032316
1635391800000,1.0022990746032316
1635393600000,1.0022990746032316
1635395400000,1.0022990746032316
1635397200000,1.0022990746032316
1635399000000,1.0022990746032316
1635400800000,1.0022990746032316
1635402600000,1.0022990746032316
1635404400000,1.0022990746032316
1635406200000,1.0022990746032316
1635408000000,1.0022990746032316
1635409800000,1.0022990746032316
1635411600000,1.0007956259913269
1635413400000,1.003588575238376
1635415200000,1.003102355862788
1635417000000,1.003461066852007
1635418800000,1.0026324387061631
1635420600000,1.0026324387061631
1635422400000,1.0026324387061631
1635424200000,1.0026324387061631
1635426000000,1.0026324387061631
1635427800000,1.0026324387061631
1635429600000,1.0026324387061631
1635431400000,1.0026324387061631
1635433200000,1.0026324387061631
1635435000000,1.0026324387061631
1635436800000,1.0026324387061631
1635438600000,1.0026324387061631
1635440400000,1.0026324387061631
1635442200000,1.0026324387061631
1635444000000,1.0026324387061631
1635445800000,1.0026324387061631
1635447600000,1.001128490048104
1635449400000,1.0016702547061833
1635451200000,1.0023920368500436
1635453000000,1.0010208512335552
1635454800000,1.0010208512335552
1635456600000,1.0010208512335552
1635458400000,1.0010208512335552
1635460200000,1.0010208512335552
1635462000000,1.0010208512335552
1635463800000,1.0010208512335552
1635465600000,1.0010208512335552
1635467400000,1.0010208512335552
1635469200000,1.0010208512335552
1635471000000,1.0010208512335552
1635472800000,1.0010208512335552
1635474600000,1.0010208512335552
1635476400000,1.0010208512335552
1635478200000,1.0010208512335552
1635480000000,1.0010208512335552
1635481800000,0.999519319956705
1635483600000,1.0012677921901632
1635485400000,1.000148411179837
1635487200000,1.000148411179837
1635489000000,1.000148411179837
1635490800000,1.000148411179837
1635492600000,1.000148411179837
1635494400000,0.9986481885630674
1635496200000,0.9997082934043773
1635498000000,0.9997082934043773
1635499800000,0.9997082934043773
1635501600000,0.9997082934043773
1635503400000,0.9997082934043773
1635505200000,0.9997082934043773
1635507000000,0.9997082934043773
1635508800000,0.9997082934043773
1635510600000,0.9997082934043773
1635512400000,0.9997082934043773
1635514200000,0.9997082934043773
1635516000000,0.9997082934043773
1635517800000,0.9997082934043773
1635519600000,0.9982087309642708
1635521400000,1.0002465186134302
1635523200000,0.9992043684570142
1635525000000,0.9992043684570142
1635526800000,0.9992043684570142
1635528600000,0.9992043684570142
1635530400000,0.9992043684570142
1635532200000,0.9992043684570142
1635534000000,0.9992043684570142
1635535800000,0.9992043684570142
1635537600000,0.9992043684570142
1635539400000,0.9992043684570142
1635541200000,0.9992043684570142
1635543000000,0.9992043684570142
1635544800000,0.9992043684570142
1635546600000,0.9992043684570142
1635548400000,0.9992043684570142
1635550200000,0.9992043684570142
1635552000000,0.9992043684570142
1635553800000,0.9992043684570142
1635555600000,0.9992043684570142
1635557400000,0.9992043684570142
1635559200000,0.9992043684570142
1635561000000,0.9992043684570142
1635562800000,0.9992043684570142
1635564600000,0.9992043684570142
1635566400000,0.9992043684570142
1635568200000,0.9992043684570142
1635570000000,0.9992043684570142
1635571800000,0.9992043684570142
1635573600000,0.9992043684570142
1635575400000,0.9992043684570142
1635577200000,0.9992043684570142
1635579000000,0.9992043684570142
1635580800000,0.9992043684570142
1635582600000,0.9977055619043288
1635584400000,0.9974580976333505
1635586200000,0.9974580976333505
1635588000000,0.9974580976333505
1635589800000,0.9974580976333505
1635591600000,0.9974580976333505
1635593400000,0.9974580976333505
1635595200000,0.9974580976333505
1635597000000,0.9974580976333505
1635598800000,0.9974580976333505
1635600600000,0.9974580976333505
1635602400000,0.9974580976333505
1635604200000,0.9974580976333505
1635606000000,0.9974580976333505
1635607800000,0.9974580976333505
1635609600000,0.9974580976333505
1635611400000,0.9974580976333505
1635613200000,0.9974580976333505
1635615000000,0.9974580976333505
1635616800000,0.9974580976333505
1635618600000,0.9974580976333505
1635620400000,0.9974580976333505
1635622200000,0.9974580976333505
1635624000000,0.9974580976333505
1635625800000,0.9974580976333505
1635627600000,0.9974580976333505
1635629400000,0.9974580976333505
1635631200000,0.9974580976333505
1635633000000,0.9974580976333505
1635634800000,0.9974580976333505
1635636600000,0.9974580976333505
1635638400000,0.9974580976333505
1635640200000,0.9974580976333505
1635642000000,0.9974580976333505
1635643800000,0.9974580976333505
1635645600000,0.9959619104869005
1635647400000,0.9974315905732704
1635649200000,0.9964498779229688
1635651000000,0.9964498779229688
1635652800000,0.9964498779229688
1635654600000,0.9964498779229688
1635656400000,0.9964498779229688
1635658200000,0.9964498779229688
1635660000000,0.9964498779229688
1635661800000,0.9964498779229688
1635663600000,0.9964498779229688
1635665400000,0.9949552031060844
1635667200000,0.995170857591668
1635669000000,0.995170857591668
1635670800000,0.995170857591668
1635672600000,0.995170857591668
1635674400000,0.995170857591668
1635676200000,0.9936781013052806
1635678000000,0.9947542219054563
1635679800000,0.9938867469575505
1635681600000,0.9938867469575505
1635683400000,0.9923959168371143
1635685200000,0.9918880538948456
1635687000000,0.9937317926023184
1635688800000,0.9930846963494687
1635690600000,0.9930846963494687
1635692400000,0.9930846963494687
1635694200000,0.9930846963494687
1635696000000,0.9915950693049446
1635697800000,0.9920754314451448
1635699600000,0.9925074635911602
1635701400000,0.9925074635911602
1635703200000,0.9925074635911602
1635705000000,0.9925074635911602
1635706800000,0.9925074635911602
1635708600000,0.9925074635911602
1635710400000,0.9910187023957735
1635712200000,0.9939400471986546
1635714000000,0.9939400471986546
1635715800000,0.9939400471986546
1635717600000,0.9939400471986546
1635719400000,0.9939400471986546
1635721200000,0.9939400471986546
1635723000000,0.9939400471986546
1635724800000,0.9939400471986546
1635726600000,0.9939400471986546
1635728400000,0.9939400471986546
1635730200000,0.9939400471986546
1635732000000,0.9939400471986546
1635733800000,0.9939400471986546
1635735600000,0.9939400471986546
1635737400000,0.9939400471986546
1635739200000,0.9939400471986546
1635741000000,0.9939400471986546
1635742800000,0.9939400471986546
1635744600000,0.9939400471986546
1635746400000,0.9939400471986546
1635748200000,0.9939400471986546
1635750000000,0.9939400471986546
1635751800000,0.9939400471986546
1635753600000,0.9939400471986546
1635755400000,0.9939400471986546
1635757200000,0.9939400471986546
1635759000000,0.9939400471986546
1635760800000,0.9939400471986546
1635762600000,0.9939400471986546
1635764400000,0.9939400471986546
1635766200000,0.9939400471986546
1635768000000,0.9939400471986546
1635769800000,0.9924491371278567
1635771600000,0.9943798649752098
1635773400000,0.9946699562287484
1635775200000,0.9950820233041879
1635777000000,0.9948561840497365
1635778800000,0.99424767716373
1635780600000,0.99424767716373
1635782400000,0.99424767716373
1635784200000,0.9927563056479844
1635786000000,0.9940093158180913
1635787800000,0.9932063549812576
1635789600000,0.9932063549812576
1635791400000,0.9932063549812576
1635793200000,0.9932063549812576
1635795000000,0.9932063549812576
1635796800000,0.9932063549812576
1635798600000,0.9917165454487858
1635800400000,0.9921504778656465
1635802200000,0.9921504778656465
1635804000000,0.9921504778656465
1635805800000,0.9921504778656465
1635807600000,0.9921504778656465
1635809400000,0.9921504778656465
1635811200000,0.9921504778656465
1635813000000,0.9921504778656465
1635814800000,0.9921504778656465
1635816600000,0.9921504778656465
1635818400000,0.9921504778656465
1635820200000,0.9921504778656465
1635822000000,0.9921504778656465
1635823800000,0.9921504778656465
1635825600000,0.9921504778656465
1635827400000,0.9921504778656465
1635829200000,0.9921504778656465
1635831000000,0.9921504778656465
1635832800000,0.9921504778656465
1635834600000,0.9921504778656465
1635836400000,0.9921504778656465
1635838200000,0.9921504778656465
1635840000000,0.9921504778656465
1635841800000,0.9921504778656465
1635843600000,0.9921504778656465
1635845400000,0.9921504778656465
1635847200000,0.9921504778656465
1635849000000,0.9921504778656465
1635850800000,0.9921504778656465
1635852600000,0.9921504778656465
1635854400000,0.9921504778656465
1635856200000,0.9921504778656465
1635858000000,0.9921504778656465
1635859800000,0.9921504778656465
1635861600000,0.9921504778656465
1635863400000,0.9921504778656465
1635865200000,0.9921504778656465
1635867000000,0.9921504778656465
1635868800000,0.9921504778656465
1635870600000,0.9921504778656465
1635872400000,0.9921504778656465
1635874200000,0.9906622521488481
1635876000000,0.9901014264771614
1635877800000,0.9910519310373426
1635879600000,0.9879238539325889
1635881400000,0.9879238539325889
1635883200000,0.9879238539325889
1635885000000,0.9879238539325889
1635886800000,0.98644196815169
1635888600000,0.9855709385043434
1635890400000,0.9892676104006013
1635892200000,0.9892676104006013
1635894000000,0.9892676104006013
1635895800000,0.9892676104006013
1635897600000,0.9892676104006013
1635899400000,0.9892676104006013
1635901200000,0.9892676104006013
1635903000000,0.9892676104006013
1635904800000,0.9892676104006013
1635906600000,0.9892676104006013
1635908400000,0.9892676104006013
1635910200000,0.9892676104006013
